ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000044906,ENSMUSG00000044906,4930503L19Rik,-0.073421385,4.308740756,0.243973213,0.621351064,0.998267784,269033,4930503L19Rik,-0.073421385,FALSE
ENSMUSG00000097690,ENSMUSG00000097690,4930505N22Rik,-0.185172037,-0.77898934,0.172449229,0.67794421,0.998267784,100174921,4930505N22Rik,-0.185172037,FALSE
ENSMUSG00000087478,ENSMUSG00000087478,4930506C21Rik,0.034467369,0.208500764,0.00821511,0.927780838,0.999594276,75060,4930506C21Rik,0.034467369,FALSE
ENSMUSG00000107622,ENSMUSG00000107622,4930512J16Rik,0.38149739,-0.53448904,0.791994001,0.373497864,0.998267784,75131,4930512J16Rik,0.38149739,FALSE
ENSMUSG00000074136,ENSMUSG00000074136,4930513N10Rik,0.313550618,0.469564869,0.759544684,0.38347105,0.998267784,319960,4930513N10Rik,0.313550618,FALSE
ENSMUSG00000072762,ENSMUSG00000072762,4930522L14Rik,-0.001040562,1.560774792,1.54E-05,0.996869887,0.999885959,100041734,4930522L14Rik,-0.001040562,FALSE
ENSMUSG00000090394,ENSMUSG00000090394,4930523C07Rik,-0.04916295,6.768430151,0.206675985,0.649385302,0.998267784,67647,4930523C07Rik,-0.04916295,FALSE
ENSMUSG00000097276,ENSMUSG00000097276,4930525G20Rik,0.629355689,-0.900142513,1.674592166,0.195644579,0.981633899,320163,4930525G20Rik,0.629355689,FALSE
ENSMUSG00000093619,ENSMUSG00000093619,4930535L15Rik,0.067477666,-0.383520011,0.024110257,0.876604697,0.999594276,78027,4930535L15Rik,0.067477666,FALSE
ENSMUSG00000097032,ENSMUSG00000097032,4930539J05Rik,0.419735129,0.161036546,1.434782866,0.230985455,0.992149084,319587,4930539J05Rik,0.419735129,FALSE
ENSMUSG00000005131,ENSMUSG00000005131,4930550C14Rik,-0.092173627,-0.027062009,0.070300079,0.790900366,0.998267784,75311,4930550C14Rik,-0.092173627,FALSE
ENSMUSG00000106157,ENSMUSG00000106157,4930555A03Rik,0.782895153,-0.321466065,3.076270541,0.079442498,0.886012564,100504653,4930555A03Rik,0.782895153,FALSE
ENSMUSG00000096971,ENSMUSG00000096971,4930556M19Rik,0.18332358,4.074551623,1.066000921,0.301850493,0.996946328,75259,4930556M19Rik,0.18332358,FALSE
ENSMUSG00000022518,ENSMUSG00000022518,4930562C15Rik,0.040220397,4.134615511,0.077558509,0.78063372,0.998267784,78809,4930562C15Rik,0.040220397,FALSE
ENSMUSG00000026729,ENSMUSG00000026729,4930562F07Rik,1.035633623,-0.893483013,4.191052074,0.040637871,0.772203397,75255,4930562F07Rik,1.035633623,TRUE
ENSMUSG00000053574,ENSMUSG00000053574,4930563E22Rik,0.157815983,0.070513596,0.175385557,0.675369184,0.998267784,75304,4930563E22Rik,0.157815983,FALSE
ENSMUSG00000084834,ENSMUSG00000084834,4930565N06Rik,0.820648155,-0.156537821,2.85976937,0.090820519,0.906050307,68306,4930565N06Rik,0.820648155,FALSE
ENSMUSG00000087440,ENSMUSG00000087440,4930577N17Rik,0.384634014,0.738980997,1.64030724,0.200283319,0.984155315,67746,4930577N17Rik,0.384634014,FALSE
ENSMUSG00000037358,ENSMUSG00000037358,4930578C19Rik,0.392087992,3.119639027,3.271648225,0.070486772,0.869063511,75905,Dipk2b,0.392087992,FALSE
ENSMUSG00000027811,ENSMUSG00000027811,4930579G24Rik,-0.136647536,1.309594668,0.277940706,0.598054139,0.998267784,75939,4930579G24Rik,-0.136647536,FALSE
ENSMUSG00000070315,ENSMUSG00000070315,4930581F22Rik,0.241148405,2.699581908,0.744512449,0.388219203,0.998267784,78934,4930581F22Rik,0.241148405,FALSE
ENSMUSG00000034063,ENSMUSG00000034063,4930590J08Rik,-0.21842247,-0.588259267,0.240881668,0.623570052,0.998267784,381798,4930590J08Rik,-0.21842247,FALSE
ENSMUSG00000073144,ENSMUSG00000073144,4930599N23Rik,-0.268286191,0.015353826,0.512173817,0.474199339,0.998267784,75379,4930599N23Rik,-0.268286191,FALSE
ENSMUSG00000093772,ENSMUSG00000093772,4931403E22Rik,0.367637553,-0.144636949,0.770423537,0.38008606,0.998267784,70942,4931403E22Rik,0.367637553,FALSE
ENSMUSG00000031938,ENSMUSG00000031938,4931406C07Rik,0.019791573,5.83765851,0.037036361,0.847391035,0.999594276,70984,4931406C07Rik,0.019791573,FALSE
ENSMUSG00000066571,ENSMUSG00000066571,4931406P16Rik,-0.05058696,7.137740125,0.197329435,0.656885139,0.998267784,233103,Garre1,-0.05058696,FALSE
ENSMUSG00000073722,ENSMUSG00000073722,4931408C20Rik,-0.087151762,-0.524824498,0.027440032,0.868432137,0.999594276,210940,4931408C20Rik,-0.087151762,FALSE
ENSMUSG00000022179,ENSMUSG00000022179,4931414P19Rik,-0.121485624,2.529843726,0.349772386,0.554242005,0.998267784,74359,4931414P19Rik,-0.121485624,FALSE
ENSMUSG00000046085,ENSMUSG00000046085,4931422A03Rik,0.515339676,-0.323705645,1.420055348,0.233394293,0.992149084,70986,4931422A03Rik,0.515339676,FALSE
ENSMUSG00000014837,ENSMUSG00000014837,4931428F04Rik,0.144437382,1.787909326,0.382705277,0.536158962,0.998267784,74356,Matcap1,0.144437382,FALSE
ENSMUSG00000037270,ENSMUSG00000037270,4932438A13Rik,0.033102222,6.540441997,0.084463331,0.771337558,0.998267784,229227,Bltp1,0.033102222,FALSE
ENSMUSG00000039851,ENSMUSG00000039851,4932438H23Rik,-0.35312347,-0.582590883,0.678233786,0.410195578,0.998267784,74387,4932438H23Rik,-0.35312347,FALSE
ENSMUSG00000097216,ENSMUSG00000097216,4932441J04Rik,0.708246554,-0.811938125,2.154571681,0.142146078,0.946914001,319216,4932441J04Rik,0.708246554,FALSE
