,ID,Gene.name,logFC,logCPM,LR,PValue,FDR
ENSMUSG00000096715,ENSMUSG00000096715,Igkv3-4,-1.945096543,3.494618196,38.38356988,5.81E-10,2.39E-07
ENSMUSG00000074109,ENSMUSG00000074109,Mrgprx2,-4.437114632,1.230443278,38.22518774,6.30E-10,2.53E-07
ENSMUSG00000031886,ENSMUSG00000031886,Ces2e,-1.261908345,3.391361903,38.12510449,6.64E-10,2.60E-07
ENSMUSG00000094951,ENSMUSG00000094951,Ighv5-6,-2.161462371,4.316837411,37.73653863,8.10E-10,3.05E-07
ENSMUSG00000033200,ENSMUSG00000033200,Tpsg1,-5.080783736,-0.07241538,37.7256461,8.14E-10,3.05E-07
ENSMUSG00000103033,ENSMUSG00000103033,Ighv5-12-4,-2.620846871,1.102917088,37.14743359,1.10E-09,4.02E-07
ENSMUSG00000095642,ENSMUSG00000095642,Ighv14-3,-2.572683014,3.076266072,36.78111175,1.32E-09,4.75E-07
ENSMUSG00000030787,ENSMUSG00000030787,Lyve1,1.917434052,7.34682352,36.72959974,1.36E-09,4.77E-07
ENSMUSG00000029581,ENSMUSG00000029581,Fscn1,-1.38042449,5.774741651,36.63089743,1.43E-09,4.85E-07
ENSMUSG00000020658,ENSMUSG00000020658,Efr3b,-1.113894945,4.512149722,36.61959908,1.44E-09,4.85E-07
ENSMUSG00000024534,ENSMUSG00000024534,Sncaip,-1.778392889,2.72760844,36.38479399,1.62E-09,5.37E-07
ENSMUSG00000038508,ENSMUSG00000038508,Gdf15,-2.388361672,4.131885211,36.33137469,1.66E-09,5.41E-07
ENSMUSG00000011263,ENSMUSG00000011263,Exoc3l2,-2.429877219,3.46731435,36.29493386,1.70E-09,5.41E-07
ENSMUSG00000009394,ENSMUSG00000009394,Syn2,-1.271487119,3.826451782,36.20817501,1.77E-09,5.56E-07
ENSMUSG00000027199,ENSMUSG00000027199,Gatm,-0.948148224,5.626703084,36.12207623,1.85E-09,5.71E-07
ENSMUSG00000094433,ENSMUSG00000094433,Igkv5-43,-3.006715539,4.948899333,36.02580247,1.95E-09,5.80E-07
ENSMUSG00000014602,ENSMUSG00000014602,Kif1a,-1.175596894,5.01455138,36.01703417,1.96E-09,5.80E-07
ENSMUSG00000061132,ENSMUSG00000061132,Blnk,-1.214706268,3.52837963,35.98725357,1.99E-09,5.80E-07
ENSMUSG00000040046,ENSMUSG00000040046,Tph1,-3.994665449,1.250887696,35.60416472,2.42E-09,6.95E-07
ENSMUSG00000023992,ENSMUSG00000023992,Trem2,-2.344997995,4.63511248,35.16352384,3.03E-09,8.57E-07
ENSMUSG00000026389,ENSMUSG00000026389,Steap3,-0.628463956,6.436038444,35.06943634,3.18E-09,8.85E-07
ENSMUSG00000016200,ENSMUSG00000016200,Syt14,-1.222221117,3.032356693,34.86057778,3.54E-09,9.69E-07
ENSMUSG00000036437,ENSMUSG00000036437,Npy1r,-1.052240853,3.883259064,34.7831487,3.69E-09,9.87E-07
