ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000032786,ENSMUSG00000032786,Alas1,-0.14047409,8.429710621,1.701170584,0.192134961,1,11655,Alas1,-0.14047409,FALSE
ENSMUSG00000025270,ENSMUSG00000025270,Alas2,0.609793517,6.339125073,3.157853695,0.075562467,1,11656,Alas2,0.609793517,FALSE
ENSMUSG00000029368,ENSMUSG00000029368,Alb,1.184653653,0.308689485,2.390372301,0.122084551,1,11657,Alb,1.184653653,FALSE
ENSMUSG00000022636,ENSMUSG00000022636,Alcam,-0.019248047,8.919229576,0.034746555,0.852127737,1,11658,Alcam,-0.019248047,FALSE
ENSMUSG00000007833,ENSMUSG00000007833,Aldh16a1,-0.001770177,4.785272672,0.000201303,0.988679887,1,69748,Aldh16a1,-0.001770177,FALSE
ENSMUSG00000025007,ENSMUSG00000025007,Aldh18a1,-0.208086275,3.758624266,1.460871363,0.226791529,1,56454,Aldh18a1,-0.208086275,FALSE
ENSMUSG00000053279,ENSMUSG00000053279,Aldh1a1,0.04714873,10.28760498,0.102113735,0.749307665,1,320092,Aldh1a1,0.04714873,FALSE
ENSMUSG00000013584,ENSMUSG00000013584,Aldh1a2,0.216714868,4.562949444,1.53274816,0.215700463,1,19378,Aldh1a2,0.216714868,FALSE
ENSMUSG00000015134,ENSMUSG00000015134,Aldh1a3,0.104015354,0.63415027,0.090907522,0.763026585,1,56847,Aldh1a3,0.104015354,FALSE
ENSMUSG00000024747,ENSMUSG00000024747,Aldh1a7,-0.042214244,6.815665137,0.13335885,0.714974576,1,26358,Aldh1a7,-0.042214244,FALSE
ENSMUSG00000035561,ENSMUSG00000035561,Aldh1b1,-0.178926137,2.493236971,0.769452014,0.38038663,1,72535,Aldh1b1,-0.178926137,FALSE
ENSMUSG00000030088,ENSMUSG00000030088,Aldh1l1,-0.004940002,4.670241392,0.000906985,0.975974387,1,107747,Aldh1l1,-0.004940002,FALSE
ENSMUSG00000020256,ENSMUSG00000020256,Aldh1l2,-0.114628967,1.298464174,0.144239649,0.704102083,1,216188,Aldh1l2,-0.114628967,FALSE
ENSMUSG00000029455,ENSMUSG00000029455,Aldh2,0.11971142,10.00903354,0.807791271,0.368774069,1,11669,Aldh2,0.11971142,FALSE
ENSMUSG00000019102,ENSMUSG00000019102,Aldh3a1,0.270401545,4.536709804,0.710942807,0.399131,1,11670,Aldh3a1,0.270401545,FALSE
ENSMUSG00000010025,ENSMUSG00000010025,Aldh3a2,-0.029002521,7.106405541,0.103939546,0.747152285,1,11671,Aldh3a2,-0.029002521,FALSE
ENSMUSG00000024885,ENSMUSG00000024885,Aldh3b1,-0.159899248,6.529608911,3.060995411,0.080192529,1,67689,Aldh3b1,-0.159899248,FALSE
ENSMUSG00000075296,ENSMUSG00000075296,Aldh3b2,0.172859251,-0.743379422,0.050774345,0.821721292,1,621603,Aldh3b2,0.172859251,FALSE
ENSMUSG00000028737,ENSMUSG00000028737,Aldh4a1,-0.014137929,4.791003219,0.012667183,0.910388453,1,212647,Aldh4a1,-0.014137929,FALSE
ENSMUSG00000035936,ENSMUSG00000035936,Aldh5a1,0.267420134,3.933223776,2.834110173,0.092281906,1,214579,Aldh5a1,0.267420134,FALSE
ENSMUSG00000021238,ENSMUSG00000021238,Aldh6a1,0.120976676,6.844056109,1.09076662,0.296301413,1,104776,Aldh6a1,0.120976676,FALSE
ENSMUSG00000053644,ENSMUSG00000053644,Aldh7a1,-0.077684319,5.904280279,0.732760148,0.391989978,1,110695,Aldh7a1,-0.077684319,FALSE
ENSMUSG00000026687,ENSMUSG00000026687,Aldh9a1,-0.053672651,5.971267702,0.167945926,0.681943817,1,56752,Aldh9a1,-0.053672651,FALSE
ENSMUSG00000030695,ENSMUSG00000030695,Aldoa,-0.079601597,9.142543513,0.474426904,0.490957604,1,11674,Aldoa,-0.079601597,FALSE
ENSMUSG00000017390,ENSMUSG00000017390,Aldoc,-0.392545196,3.740993441,2.726603558,0.098688959,1,11676,Aldoc,-0.392545196,FALSE
ENSMUSG00000039427,ENSMUSG00000039427,Alg1,-0.108761574,4.871843334,0.929829466,0.334907242,1,208211,Alg1,-0.108761574,FALSE
ENSMUSG00000063362,ENSMUSG00000063362,Alg11,-0.041276512,4.747764013,0.143465629,0.70485973,1,207958,Alg11,-0.041276512,FALSE
ENSMUSG00000035845,ENSMUSG00000035845,Alg12,-0.049798335,3.72633042,0.120143822,0.728878555,1,223774,Alg12,-0.049798335,FALSE
ENSMUSG00000041718,ENSMUSG00000041718,Alg13,-0.099193754,2.528510557,0.228252743,0.63282243,1,67574,Alg13,-0.099193754,FALSE
ENSMUSG00000039887,ENSMUSG00000039887,Alg14,-0.180714365,4.067681766,1.871965248,0.171250167,1,66789,Alg14,-0.180714365,FALSE
ENSMUSG00000039740,ENSMUSG00000039740,Alg2,-0.076293924,5.122817789,0.461288876,0.497022231,1,56737,Alg2,-0.076293924,FALSE
ENSMUSG00000033809,ENSMUSG00000033809,Alg3,-0.09163837,3.543191952,0.378930568,0.538176134,1,208624,Alg3,-0.09163837,FALSE
ENSMUSG00000036632,ENSMUSG00000036632,Alg5,-0.013983683,4.743002088,0.013370315,0.907945724,1,66248,Alg5,-0.013983683,FALSE
ENSMUSG00000073792,ENSMUSG00000073792,Alg6,0.012020456,3.270204933,0.004639238,0.945696514,1,320438,Alg6,0.012020456,FALSE
ENSMUSG00000035704,ENSMUSG00000035704,Alg8,-0.0711445,2.62599248,0.140848342,0.707439098,1,381903,Alg8,-0.0711445,FALSE
ENSMUSG00000032059,ENSMUSG00000032059,Alg9,-0.13764525,4.440411808,1.249632097,0.263622756,1,102580,Alg9,-0.13764525,FALSE
ENSMUSG00000087247,ENSMUSG00000087247,Alkal1,-0.473950319,2.561166114,3.290774419,0.069670155,1,620393,Alkal1,-0.473950319,FALSE
ENSMUSG00000079036,ENSMUSG00000079036,Alkbh1,-0.057774994,3.456942555,0.139221253,0.709056422,1,211064,Alkbh1,-0.057774994,FALSE
ENSMUSG00000044339,ENSMUSG00000044339,Alkbh2,0.038377283,1.24276484,0.018582331,0.891570665,1,231642,Alkbh2,0.038377283,FALSE
ENSMUSG00000040174,ENSMUSG00000040174,Alkbh3,0.209260881,4.483996671,2.182485764,0.139588847,1,69113,Alkbh3,0.209260881,FALSE
ENSMUSG00000039754,ENSMUSG00000039754,Alkbh4,-0.047911067,2.953773468,0.072343008,0.787955419,1,72041,Alkbh4,-0.047911067,FALSE
ENSMUSG00000042650,ENSMUSG00000042650,Alkbh5,-0.003720821,7.704831332,0.001534164,0.968756126,1,268420,Alkbh5,-0.003720821,FALSE
