ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000061118,ENSMUSG00000061118,Dnajc30,-0.065340142,3.670505515,0.182450759,0.669275502,0.910047275,66114,Dnajc30,-0.065340142,FALSE
ENSMUSG00000024963,ENSMUSG00000024963,Dnajc4,0.012292277,3.924820217,0.007761969,0.929795579,0.986667465,57431,Dnajc4,0.012292277,FALSE
ENSMUSG00000000826,ENSMUSG00000000826,Dnajc5,0.004757457,7.376556809,0.002759438,0.958106108,0.992253049,13002,Dnajc5,0.004757457,FALSE
ENSMUSG00000028528,ENSMUSG00000028528,Dnajc6,0.071611143,1.196304181,0.057780213,0.810039441,0.956698664,72685,Dnajc6,0.071611143,FALSE
ENSMUSG00000014195,ENSMUSG00000014195,Dnajc7,-0.053457328,6.60720925,0.333742363,0.563463714,0.870538717,56354,Dnajc7,-0.053457328,FALSE
ENSMUSG00000054405,ENSMUSG00000054405,Dnajc8,-0.150946656,7.017388301,2.774688781,0.095765269,0.458519986,68598,Dnajc8,-0.150946656,FALSE
ENSMUSG00000021811,ENSMUSG00000021811,Dnajc9,-0.131359944,4.754372463,1.207056746,0.27191581,0.685816628,108671,Dnajc9,-0.131359944,FALSE
ENSMUSG00000042523,ENSMUSG00000042523,Dnal1,0.130823019,5.229880542,1.117905167,0.290369973,0.70331995,105000,Dnal1,0.130823019,FALSE
ENSMUSG00000022420,ENSMUSG00000022420,Dnal4,-0.066443463,4.746490686,0.30152711,0.58292664,0.879768726,54152,Dnal4,-0.066443463,FALSE
ENSMUSG00000042707,ENSMUSG00000042707,Dnali1,0.188948718,4.514464221,1.591877625,0.207058079,0.621211727,75563,Dnali1,0.188948718,FALSE
ENSMUSG00000005980,ENSMUSG00000005980,Dnase1,-0.319789347,0.798835396,1.148965832,0.283765742,0.697810524,13419,Dnase1,-0.319789347,FALSE
ENSMUSG00000019088,ENSMUSG00000019088,Dnase1l1,0.020628814,5.091431572,0.027693368,0.867831751,0.972095617,69537,Dnase1l1,0.020628814,FALSE
ENSMUSG00000024136,ENSMUSG00000024136,Dnase1l2,-0.424333775,1.205887694,1.274831037,0.258862333,0.674913455,66705,Dnase1l2,-0.424333775,FALSE
ENSMUSG00000025279,ENSMUSG00000025279,Dnase1l3,0.849815529,2.748497666,9.4997646,0.002054983,0.05405089,13421,Dnase1l3,0.849815529,TRUE
