"gene","symbol","effectsize","pvalue","signif"
11811,"Apobec2",-0.316983297858835,0.598815385599499,"false"
11812,"Apoc1",-0.168513319714554,0.583060699682879,"false"
11815,"Apod",-0.0734941088875612,0.710537515256399,"false"
11816,"Apoe",-0.0091152346091772,0.960108108389007,"false"
11818,"Apoh",0.681528964889337,0.455221660358417,"false"
11819,"Nr2f2",0.00759497290686531,0.946077489387765,"false"
11820,"App",-0.00252634527956099,0.973685270337214,"false"
11821,"Aprt",-0.0102427264220003,0.947378126957489,"false"
11826,"Aqp1",-0.212282004531713,0.120726293905495,"false"
11827,"Aqp2",0.609271645540581,0.194690262987278,"false"
11828,"Aqp3",0.311113821137326,0.425187740223126,"false"
11829,"Aqp4",-0.0407694174084202,0.840218489420504,"false"
11830,"Aqp5",-0.148625240814279,0.183389618773975,"false"
11831,"Aqp6",-1.66871454983335,0.301889219923482,"false"
11832,"Aqp7",-0.831142688045361,0.0462565473277204,"false"
11833,"Aqp8",0.336462655500443,0.825231451736729,"false"
11834,"Aqr",-0.0289443083787003,0.7499118463002,"false"
11835,"Ar",-0.0304507802267317,0.863871714510362,"false"
11836,"Araf",-0.0283045372341028,0.771284199616971,"false"
11837,"Rplp0",-0.0532978576753884,0.630878867812816,"false"
11838,"Arc",-0.171237169652392,0.632838346997476,"false"
11839,"Areg",-0.0963131443962554,0.786391536178821,"false"
11840,"Arf1",-0.100583938336869,0.196326534141874,"false"
11841,"Arf2",-0.0955873370994851,0.342638523339298,"false"
11842,"Arf3",0.0514897642184024,0.522964507475553,"false"
11843,"Arf4",-0.124974243472829,0.214475068701702,"false"
11844,"Arf5",-0.0798781178884056,0.454640853970699,"false"
11845,"Arf6",-0.122669376146789,0.175685902452248,"false"
11846,"Arg1",0.537150371463885,0.121629463165704,"false"
11847,"Arg2",0.0888970800348723,0.859484512456487,"false"
11848,"Rhoa",-0.110292224118552,0.202524673107308,"false"
11852,"Rhob",-0.271107216601933,0.0246867386791076,"false"
11853,"Rhoc",-0.2004768983129,0.121315694628214,"false"
11854,"Rhod",-0.0677304907357867,0.715835697482088,"false"
11855,"Arhgap5",0.0139117542082837,0.928019561804393,"false"
11856,"Arhgap6",-0.0612242079709033,0.543731045370592,"false"
11857,"Arhgdib",0.138277810201723,0.225593513983483,"false"
11858,"Rnd2",-0.124677346075082,0.381970321951943,"false"
11859,"Phox2a",0.438191246781287,0.6545421021595,"false"
11861,"Arl4a",-0.0765839798626985,0.578428610076067,"false"
11863,"Arnt",0.0279045223727976,0.755393575885771,"false"
11864,"Arnt2",0.339546808321875,0.464613358218705,"false"
11865,"Bmal1",-1.08457343618371,0.0132303510872978,"false"
11867,"Arpc1b",-0.0188686313274128,0.896584442049152,"false"
11870,"Art1",-0.200752760046129,0.635537416649693,"false"
11871,"Art2a",0.179913640430538,0.679471272153145,"false"
11872,"Art2b",0.301596697810796,0.585413582687879,"false"
11875,"Art5",0.15283523296149,0.736438913003121,"false"
11876,"Artn",-0.0178123737415583,0.94458209767662,"false"
11878,"Arx",1.3818389434654,0.117560610082353,"false"
11881,"Arsb",0.171671220801363,0.241336535612767,"false"
11883,"Arsa",-0.0551732615914823,0.564472571515613,"false"
11886,"Asah1",-0.0197544204059002,0.843784604034199,"false"
11889,"Asgr1",-0.369653587106964,0.36884683804649,"false"
11890,"Asgr2",-0.246802159863492,0.498672892025703,"false"
11891,"Rab27a",0.0712309283256431,0.731967917123959,"false"
11898,"Ass1",0.239832570702631,0.0601654327436175,"false"
11899,"Astn1",-0.572328202004219,0.303460827826426,"false"
11905,"Serpinc1",-0.656546527618614,0.296318966730623,"false"
11906,"Zfhx3",-0.0529697727859851,0.591322793638879,"false"
11907,"Ate1",-0.0506849410461329,0.579749060888471,"false"
11908,"Atf1",0.00310937611020765,0.971794211420796,"false"
11909,"Atf2",-0.00975500459472892,0.912486042609791,"false"
11910,"Atf3",-0.0507966847331764,0.828059808279869,"false"
11911,"Atf4",-0.289112883174257,0.00681519829809004,"false"
11920,"Atm",0.128285803309024,0.341522704851463,"false"
11923,"Neurod4",0.744650385044557,0.431874923308604,"false"
11924,"Neurog2",-1.65782638833605,0.303330914113248,"false"
11927,"Atox1",-0.0863508004852094,0.547989233831338,"false"
11928,"Atp1a1",-0.0455071896575327,0.70499138687471,"false"
11931,"Atp1b1",-0.0653452734254879,0.622971245427838,"false"
11932,"Atp1b2",-0.130290557519237,0.4525897618788,"false"
11933,"Atp1b3",-0.0514626112316883,0.587171064467662,"false"
11936,"Fxyd2",-0.146917787711559,0.656821171137871,"false"
11937,"Atp2a1",0.425767681717742,0.576963025379871,"false"
11938,"Atp2a2",-0.206950627979739,0.193369551618043,"false"
11941,"Atp2b2",0.109642514716501,0.577256425819365,"false"
11944,"Atp4a",-0.59236773783424,0.696160703973194,"false"
11945,"Atp4b",-3.27534753998192,0.0385473550919834,"false"
11946,"Atp5f1a",-0.0464299640592374,0.559114394303985,"false"
11947,"Atp5f1b",-0.143867456953316,0.106048084536147,"false"
11949,"Atp5f1c",-0.0952997807166351,0.265544450431969,"false"
11950,"Atp5pb",-0.10675935863622,0.318845185036763,"false"
11951,"Atp5mc1",-0.173588713121916,0.147940654332635,"false"
11957,"Atp5pf",-0.127988611076343,0.215260689545811,"false"
11958,"Atp5me",-0.144558192745368,0.239195636925177,"false"
11964,"Atp6v1a",-0.0394357056229703,0.733288806346519,"false"
11966,"Atp6v1b2",0.0432256194558942,0.782761817087596,"false"
11972,"Atp6v0d1",-0.0199757938138891,0.867759248448703,"false"
11973,"Atp6v1e1",-0.00828530653475807,0.930273180238915,"false"
11974,"Atp6v0e",-0.109505275283813,0.375806652153238,"false"
11975,"Atp6v0a1",0.124347538449053,0.328209607203098,"false"
11977,"Atp7a",-0.0921439182722192,0.555915077027205,"false"
11979,"Atp7b",0.208253533466489,0.225911374609198,"false"
11980,"Atp8a1",0.0396072950944681,0.689448798916597,"false"
11981,"Atp9a",-0.00211307272159541,0.981930017416608,"false"
11982,"Atp10a",-0.151259058144361,0.168527434009778,"false"
11983,"Atp5if1",-0.078557044822549,0.558458168207287,"false"
11984,"Atp6v0c",0.148334993516893,0.257127105745206,"false"
11987,"Slc7a1",-0.0923966655113618,0.420288359881277,"false"
11988,"Slc7a2",0.106973581216475,0.495386999393083,"false"
11989,"Slc7a3",-0.152218555619927,0.7722242567417,"false"
11990,"Atrn",-0.0147610085021309,0.884077431179378,"false"
11991,"Hnrnpd",0.28111471921205,0.00543300604727084,"false"
11992,"Auh",-0.104045025554963,0.341121619427101,"false"
11993,"Aup1",-0.0271112013534405,0.782589382677047,"false"
11994,"Pcdh15",0.388409985591656,0.534875696233414,"false"
11997,"Akr1b7",-0.2972695523396,0.345719330292236,"false"
11998,"Avp",0.347350816997749,0.821106119749258,"false"
12000,"Avpr2",0.320097130203047,0.560561587421908,"false"
12005,"Axin1",0.00747796843355751,0.935481961769207,"false"
12006,"Axin2",-0.143465559097432,0.266247863209942,"false"
12007,"Azgp1",0.4677506044269,0.341818150438864,"false"
12009,"Cep131",0.135824947888063,0.338423169683317,"false"
12010,"B2m",-0.0228753910367406,0.841518208126262,"false"
12012,"Baat",-0.421135166925247,0.760546208894994,"false"
12013,"Bach1",0.00279643322889428,0.975971250557311,"false"
12014,"Bach2",0.123611455456782,0.416357471221953,"false"
12015,"Bad",-0.122583077527586,0.33745990445175,"false"
12017,"Bag1",-0.142193838940135,0.152732760271986,"false"
12018,"Bak1",0.0920110916537792,0.341194532975317,"false"
12020,"Nkx3-2",-2.41084717373201,0.149810392907217,"false"
12021,"Bard1",-0.211288615687881,0.381164929325825,"false"
12022,"Barx1",-0.176795322275738,0.8219710686359,"false"
12023,"Barx2",0.0618641516188674,0.852629131162161,"false"
12028,"Bax",-0.0467099688706549,0.721656283492422,"false"
12029,"Bcl6b",-0.362516384070152,0.0208182691546061,"false"
12032,"Bcan",0.207398623077566,0.73307070635989,"false"
12033,"Bcap29",0.114388372224315,0.376964254725285,"false"
12034,"Phb2",-0.0452249724635446,0.627825629183872,"false"
12035,"Bcat1",0.483723835938618,0.400136643667507,"false"
12036,"Bcat2",-0.105469072353949,0.316969082940816,"false"
12038,"Bche",-0.0834884876433298,0.65728426463633,"false"
12039,"Bckdha",0.0825326554613824,0.523805247110945,"false"
12040,"Bckdhb",-0.00400924976984871,0.973766976822754,"false"
12041,"Bckdk",0.0716303731787978,0.447109424781186,"false"
12042,"Bcl10",-0.0685711789776794,0.480853155727361,"false"
12043,"Bcl2",0.115617577992761,0.274945498202405,"false"
12044,"Bcl2a1a",-0.0559185855251284,0.813678689822387,"false"
12045,"Bcl2a1b",0.110068549142518,0.671315157205857,"false"
12046,"Bcl2a1c",0.327409871868297,0.801148590195184,"false"
12047,"Bcl2a1d",0.0876820358011584,0.732868577442649,"false"
12048,"Bcl2l1",0.0454782129108067,0.815421033126692,"false"
12049,"Bcl2l10",1.98494570991584,0.224265136249979,"false"
12050,"Bcl2l2",-0.149251516887252,0.126967978586028,"false"
12051,"Bcl3",-0.359572038204976,0.0309782999931755,"false"
12053,"Bcl6",-0.23750781424237,0.0724895898901874,"false"
12054,"Bcl7b",-0.144146153289015,0.145811950576123,"false"
12055,"Bcl7c",-0.139062879235815,0.201483880381039,"false"
12057,"Opn1sw",-0.726174142284919,0.313170500502083,"false"
12061,"Bdkrb1",0.522387154472122,0.0798001952858077,"false"
12062,"Bdkrb2",-0.725003398552781,0.000182972109281535,"false"
12064,"Bdnf",-0.483067379658514,0.000857170892722293,"false"
12068,"Bet1",-0.197614596760987,0.058287044570854,"false"
12069,"Bex2",-0.813388825297332,0.0554726989542171,"false"
12070,"Bex3",-0.0515441609664241,0.771997144227956,"false"
12075,"Bfsp1",0.231876798538387,0.452208805128328,"false"
12091,"Glb1",0.120883267211743,0.366862573001273,"false"
12095,"Bglap3",-0.859795456784763,0.372026996723876,"false"
12096,"Bglap",0.578323546994512,0.604831641094356,"false"
12097,"Bglap2",-0.501044003278483,0.783351400170249,"false"
12111,"Bgn",0.0508866465025685,0.682675912219198,"false"
12116,"Bhmt",-1.68777834198849,0.299401109594999,"false"
12121,"Bicd1",-0.0757987008137614,0.674750542925251,"false"
12122,"Bid",0.188749476924124,0.372293200692134,"false"
12123,"Hrk",-0.245714800099442,0.68050265237877,"false"
12124,"Bik",-0.176556380835414,0.364919945531277,"false"
12125,"Bcl2l11",0.0979231251309365,0.371288672823093,"false"
12140,"Fabp7",1.44275147544721,0.123459528949939,"false"
12142,"Prdm1",0.941429801794324,2.65616960259797e-06,"true"
12143,"Blk",0.552422758409956,0.100950481147838,"false"
12144,"Blm",0.430471997257649,0.0441607595970293,"false"
12145,"Cxcr5",0.613054633097714,0.0235143620326423,"false"
12151,"Bmi1",-0.0625031128807543,0.482646108332861,"false"
12153,"Bmp1",0.209439406858229,0.104405972046788,"false"
12154,"Bmp10",-1.07569725415558,0.578513033685564,"false"
12155,"Bmp15",0.804296432203986,0.12977119406699,"false"
12156,"Bmp2",-0.100084878794808,0.61061245008035,"false"
12159,"Bmp4",0.177260273305783,0.130413225477076,"false"
12160,"Bmp5",0.107826668092864,0.361732178638022,"false"
12161,"Bmp6",-0.247845844208667,0.268810502036023,"false"
12162,"Bmp7",-0.127069150847982,0.632500002870948,"false"
12163,"Bmp8a",0.499617759277656,0.375383205536248,"false"
12164,"Bmp8b",0.257910018621251,0.717061910523164,"false"
12165,"Gdf2",-0.644129148558786,0.215111545062487,"false"
12166,"Bmpr1a",-0.0151431663174257,0.889838473060443,"false"
12167,"Bmpr1b",-0.171418043489073,0.314225305662494,"false"
12168,"Bmpr2",-0.0937045360655917,0.570987268855536,"false"
12169,"Bmx",-0.00350008428452653,0.981520478390784,"false"
12173,"Bnc1",-0.200754565702323,0.569812959560061,"false"
12175,"Bnip2",-0.156117601473968,0.0644365951616396,"false"
12176,"Bnip3",-0.0330993309604355,0.819547382949018,"false"
12177,"Bnip3l",0.0106148577125344,0.897688702400684,"false"
12180,"Smyd1",-0.451219868246724,0.163539662182548,"false"
12181,"Bop1",-0.0984625719879844,0.377541482171423,"false"
12182,"Bst1",0.0187233656360476,0.948598527930594,"false"
12183,"Bpgm",0.191300547343572,0.279322217436634,"false"
12189,"Brca1",-0.031446768230624,0.896247475378783,"false"
12190,"Brca2",0.12329877139025,0.580608572355404,"false"
12192,"Zfp36l1",0.020095576098862,0.879050264340836,"false"
12193,"Zfp36l2",0.145807738301174,0.114649030287188,"false"
12211,"Birc6",0.0142358462904624,0.89969293550089,"false"
12212,"Chic1",-0.280168498964394,0.301045036166032,"false"
12215,"Bsg",-0.0698019366981168,0.494333112120792,"false"
12217,"Bsn",0.208626390196591,0.361443674022789,"false"
12223,"Btc",-0.215753880915954,0.336864602979059,"false"
12224,"Klf5",-0.0390317376345401,0.729217706693626,"false"
12226,"Btg1",0.0390975589728868,0.64590436910885,"false"
12227,"Btg2",0.412886369971194,0.000496846901779931,"false"
12228,"Btg3",-0.0343341189168431,0.761352157107956,"false"
12229,"Btk",0.345754030295011,0.0361211504708429,"false"
12231,"Btn1a1",-0.761077922396374,0.466232131112902,"false"
12234,"Btrc",0.0902700273006054,0.41551070528741,"false"
12235,"Bub1",-0.218341157292981,0.39677707424658,"false"
12236,"Bub1b",-0.209868787649544,0.260560359055434,"false"
