Gene,Symbol,Ure,Ure,Ure,Ure_DMXAA,Ure_DMXAA,Ure_DMXAA,Ure_RT,Ure_RT,Ure_RT,Ure_RT_DMXAA,Ure_RT_DMXAA,Ure_RT_DMXAA,PBS_RT_DMXAA,PBS_RT_DMXAA,PBS_RT_DMXAA
ENSMUSG00000026090,2010300C02Rik,28.33128976,33.39280669,28.14224911,28.34875342,32.78539626,29.41130809,30.49328076,23.7031402,27.74689608,30.6064174,29.56848021,30.50732901,28.8244565,28.7492036,28.96963987
ENSMUSG00000060771,Tsga10,14.06148572,14.63960003,12.30098308,12.91131344,12.50953116,10.75744343,13.33713821,11.02964913,13.85319483,13.50756075,13.05896971,12.27249229,14.61418304,13.02196782,16.02855358
ENSMUSG00000037216,Lipt1,2.864376722,3.145699181,4.140330892,3.555289208,3.023136698,3.433226625,3.319596075,3.181629557,3.402539081,3.001680166,3.397455536,2.881799809,3.047681388,3.026231958,3.120312684
ENSMUSG00000026088,Mitd1,12.81157588,10.76797027,15.60124684,12.58385259,13.18713077,11.73019097,13.13149952,14.47641448,14.29876542,13.07874929,12.47503204,15.35303691,15.01809262,13.48048781,14.64904692
ENSMUSG00000026087,Mrpl30,26.40434542,28.12980998,34.08272386,28.25519318,27.72946075,26.72194723,28.08437033,25.87725373,28.11145384,25.40707855,24.89697885,25.93619828,29.00805177,26.13563963,29.03533066
ENSMUSG00000058407,Txndc9,48.32984723,50.63365797,52.50419609,44.72179582,46.80649577,46.52022077,48.26633938,46.18665573,46.46086102,49.09891128,49.90012818,47.25157963,48.76290221,48.83237932,51.3702004
ENSMUSG00000026083,Eif5b,188.0593517,177.3085442,203.0562281,156.4795053,151.6259423,158.1573065,146.2091121,169.6338825,172.7193648,157.3202015,164.9358492,159.0952239,175.8475442,172.2659616,172.8981681
ENSMUSG00000026082,Rev1,19.99855748,18.87419508,15.30122286,21.65919609,21.42257212,27.35137211,23.79533469,22.16535258,21.63042702,24.54945564,21.81803477,22.45816403,19.09390749,23.75133567,23.02462307
ENSMUSG00000037138,Aff3,72.49477085,67.33006131,52.14416732,60.43991653,54.6770758,61.79807925,68.9477167,47.19417176,52.45581083,45.66841967,40.238614,33.98536327,49.90119285,35.8562635,47.82289756
ENSMUSG00000048814,Lonrf2,0.729114075,0.907413225,0.840067137,0.608141575,0.521230465,1.029967988,0.969439562,0.583298752,1.255698947,0.804021473,0.637022913,1.043410276,0.660942952,0.504371993,0.853980314
ENSMUSG00000026080,Chst10,1.301989419,1.270378515,1.140091115,1.684084362,1.563691396,2.117156419,2.820187816,1.855950575,1.741775958,1.929651535,2.017239224,1.490586108,2.533614648,1.238003983,1.28097047
ENSMUSG00000026078,Pdcl3,53.06908872,54.8077588,61.50491542,48.08996455,46.85861882,51.55561982,48.67761677,49.15617665,49.09377817,42.18432662,45.28171206,44.0716626,54.63795067,46.67733535,47.95427914
ENSMUSG00000103046,Gm37309,1.249909842,1.33087273,1.020081524,1.543743998,1.511568349,1.029967988,1.116324344,0.901461708,0.648102682,1.125630062,0.902449127,0.993724072,0.587504846,0.596075992,1.215279677
ENSMUSG00000026077,Npas2,20.41519409,16.09146119,12.72101665,8.139741081,3.961351535,3.776549288,3.760250421,7.37077514,4.820263698,3.055281597,4.45916039,5.266737582,8.739134583,4.631051935,2.26633237
ENSMUSG00000073702,Rpl31,228.7855807,237.9237476,340.5272147,244.8939342,257.8005881,255.0887383,241.5079587,231.7286861,218.2890846,197.8964852,217.9680067,212.9053825,243.1535681,238.9347687,215.8927923
ENSMUSG00000003134,Tbc1d8,45.20507263,48.45586622,41.10328494,45.28315728,42.42815987,43.5447577,43.88917288,43.90648789,42.93680269,37.46740064,41.51265983,40.44456974,38.77531983,40.02879544,40.82682807
ENSMUSG00000003135,Cnot11,28.17505103,28.73475213,27.00215799,27.31959075,25.80090803,27.40859256,31.11019684,27.68017715,28.84056935,29.15917875,31.054867,27.82427402,29.52211851,27.19023562,27.88574178
ENSMUSG00000085894,Gm15832,1.61446688,1.512355375,2.940234981,2.01154521,2.241291,2.117156419,1.96825608,2.333195008,2.308865805,1.822448672,2.017239224,2.285565366,1.652357379,2.384303967,1.57657904
ENSMUSG00000048234,Rnf149,41.35118395,42.10397365,52.68421048,48.651326,58.22144296,47.32130699,49.50017155,70.04887741,50.14694503,64.48252213,64.39239945,74.23118819,57.13484626,74.78461095,51.40304579
ENSMUSG00000050967,Creg2,0.260397884,0.423459505,0.300023978,0.280680727,0.208492186,0.343322663,0.73442391,2.280167849,0.85063477,2.894477303,1.698727768,3.328975642,1.175009692,3.57645595,1.18243428
ENSMUSG00000057173,Rfx8,0.468716191,0.060494215,0.720057546,0.888822302,0.677599605,1.087188431,0.705046954,0.477244434,0.283544923,1.072028631,0.371596699,0.347803425,0.293752423,0.458519994,0.459835553
ENSMUSG00000026074,Map4k4,268.001502,255.7090469,213.4370577,269.2195972,235.8046624,271.2249034,259.7510486,338.6844663,308.4563703,264.5230646,276.5741147,281.621402,306.2001819,290.5182679,293.4736193
ENSMUSG00000026073,Il1r2,0.624954921,0.96790744,1.140091115,1.029162665,0.833968744,1.544951981,0.998816518,1.590814778,1.134179694,0.857622905,0.902449127,0.69560685,0.807819163,1.192151983,1.37950666
ENSMUSG00000026072,Il1r1,80.93166228,61.40162824,55.02439751,64.69690756,53.47824573,67.23402141,64.01238802,61.93572204,72.22294264,58.80077039,68.10836644,65.68516117,67.89352876,64.2845031,60.96105623
ENSMUSG00000070942,Il1rl2,14.94683853,12.70378515,15.66125163,20.3493527,21.89167954,23.17427972,21.91520948,25.82422657,21.99498477,28.19435299,30.20550312,25.98588449,17.18451674,26.59415963,22.36771513
ENSMUSG00000026069,Il1rl1,5.520435136,4.597560341,3.540282937,3.695629571,4.482582,7.152555469,6.13978389,24.23341179,14.62281677,25.83589,26.06485419,22.30910542,15.972788,27.46534762,19.34593864
ENSMUSG00000026070,Il18r1,209.1515803,183.2974715,198.5558684,156.0584842,137.0836123,132.2364455,138.2479569,165.0735468,184.8712901,122.7472782,149.3287878,147.1208489,194.9414517,142.18705,138.4761924
ENSMUSG00000026068,Il18rap,6.874504132,8.590178532,11.82094472,13.23877429,12.92651554,12.30239541,12.07392909,9.438834352,9.964578738,13.02514786,11.3071567,9.539751092,7.160215309,7.611431893,7.521595838
ENSMUSG00000026065,Slc9a4,8.957687202,8.045730597,8.700695353,6.50243684,10.5288554,7.781980351,7.021092582,11.08267629,11.0177456,9.862663402,10.72321903,7.353558134,9.47351564,18.24909574,10.97036249
ENSMUSG00000026062,Slc9a2,2.864376722,2.540757031,2.520201412,3.321388602,2.814644512,3.776549288,3.11395738,2.545303646,2.430385058,2.412064419,2.548091652,1.937761941,2.827367071,3.301343954,3.383075857
ENSMUSG00000041945,Mfsd9,0.937432382,1.512355375,1.980158253,2.385786179,2.241291,1.8310542,2.2914026,1.855950575,1.174686111,2.78727444,2.495006409,2.732741198,1.505481168,1.971635972,1.67511523
ENSMUSG00000079588,Tmem182,3.228933759,4.537066126,2.82022539,3.882750056,2.189167954,8.125303013,3.936512159,2.386222168,5.589885633,2.626470145,2.229580195,3.03085842,2.717209912,2.15504397,6.109243781
ENSMUSG00000060679,Mrps9,24.84195811,25.52855874,31.26249847,28.81655463,27.52096856,25.11977481,29.43571032,24.28643895,24.18233133,24.49585421,24.8438936,23.75000532,22.17830793,23.84303967,24.60120211
ENSMUSG00000070939,Tgfbrap1,103.0134028,100.6018796,83.88670416,94.12160376,86.57638027,88.17670383,95.12258486,93.85807193,92.88121563,87.42393483,88.33384392,88.59050103,94.14765156,87.30220678,86.74469261
ENSMUSG00000010290,AI597479,40.30959241,37.62740174,31.62252725,32.83964505,31.79505838,34.10338448,32.63779857,31.81629557,37.26590422,30.49921454,34.34615205,30.01046698,38.22453404,35.26018751,33.6008408
ENSMUSG00000008136,Fhl2,4.166366141,4.416077696,3.660292528,2.900367512,3.179505838,6.065367038,3.231465205,4.348227061,5.184821457,3.805701639,3.29128505,3.825837678,4.259410133,3.943271945,5.649408228
ENSMUSG00000094497,Gm8210,15.72803218,14.94207111,22.38178873,15.95202131,16.21026747,16.19338558,12.77897604,15.00668608,13.93420767,13.66836504,13.85524836,14.60774386,16.37669758,14.5809358,14.51766533
ENSMUSG00000066877,Nck2,43.48644659,49.12130259,47.1037645,52.30017545,48.00532584,41.31316039,39.51200637,37.43717445,37.2253978,39.6114579,35.56711264,33.48850123,47.47773536,36.72745149,42.17348933
ENSMUSG00000103945,Gm38228,0.312477461,0.60494215,0.420033569,0.701701817,0.990337884,0.572204438,0.587539128,0.477244434,0.526583429,0.536014315,0.530852427,0.844665461,0.477347687,0.229259997,0.59121714
ENSMUSG00000026051,1500015O10Rik,0.15623873,0.36296529,0.54004316,0.327460848,0.208492186,0.228881775,0.470031303,1.590814778,0.85063477,1.500840083,1.008619612,1.490586108,0.954695375,1.146299984,1.149588884
ENSMUSG00000057363,Uxs1,41.29910437,37.26443645,46.9837549,34.52372941,34.03634938,38.10881554,36.8680803,46.08060142,41.43806524,39.39705218,44.06075148,42.28295927,44.7972445,46.63148335,37.87074236
ENSMUSG00000100701,Gm19587,0.416636614,0.84691901,0.480038364,0.187120485,0.469107419,0.343322663,0.558162172,0.424217274,0.364557759,0.428811452,0.424681942,0.645920647,0.550785793,0.596075992,0.39414476
ENSMUSG00000041763,Tpp2,67.18265402,67.57203817,62.88502572,59.2704135,63.38162457,63.62913346,64.74681193,69.88979593,73.07357741,66.41217367,63.22452411,71.74687801,66.02085706,73.86757097,68.77826063
ENSMUSG00000026049,Tex30,5.312116829,6.230904146,6.240498736,4.163430783,3.700736303,5.95092615,5.023459546,5.673906043,7.129129503,3.108883029,4.299904662,3.974896288,6.021924671,5.456387924,5.222418071
ENSMUSG00000026047,Kdelc1,17.29041948,18.1482645,15.72125643,14.50183756,14.59445302,15.04897671,15.89293342,16.59750086,17.01269541,16.45563948,14.06758933,15.30335071,19.05718844,17.74472375,18.16350436
ENSMUSG00000041684,Bivm,20.93598986,20.08407938,19.26153937,20.30257258,19.33765026,20.31325753,19.77069167,24.02130315,22.68359387,19.93973253,20.119307,18.83107117,21.8111174,20.72510371,22.53194212
ENSMUSG00000026048,Ercc5,31.97686013,30.24710751,27.00215799,26.85178954,26.9997381,28.61022188,31.84462075,28.95282897,31.43298008,25.99669429,28.13517865,26.53243273,29.55883756,27.92386761,29.00248526
ENSMUSG00000046828,Mettl21e,2.499819684,3.992618191,5.400431598,4.06987054,2.971013651,6.294248813,6.169160846,11.08267629,5.30634071,5.788954605,8.918320781,4.27301351,4.22269108,8.895287875,6.766151715
ENSMUSG00000089703,Gm15833,0.260397884,0.36296529,0.180014387,0.514581333,0.521230465,0.286102219,0.470031303,0.689353071,0.283544923,0.589615747,0.743193398,0.496862036,0.25703337,0.596075992,0.426990157
ENSMUSG00000056870,Gulp1,20.88391028,19.90259674,20.04160171,25.82262688,15.63691396,20.31325753,21.56268601,21.26389087,24.5873955,21.44057261,19.21685787,19.12918839,22.87596994,19.30369173,21.54658022
ENSMUSG00000026043,Col3a1,361.3801831,349.0516206,273.9818964,234.5555275,223.9206078,294.6280649,228.2883283,606.6307022,487.2111913,570.9624487,484.9867777,640.9023403,492.2189037,616.4342794,472.1525772
ENSMUSG00000026042,Col5a2,89.52479245,88.38204813,76.20609033,78.35670293,74.8486948,78.73533061,79.75843666,170.2702085,131.6863637,151.7456527,139.1895065,211.6135412,128.2596517,169.6523976,142.8117847
ENSMUSG00000025995,Wdr75,28.64376722,26.91992568,25.02199974,25.02736482,26.16576935,24.89089303,25.85172164,27.89228578,26.97727414,23.69183274,24.79080836,23.65063292,27.94319923,24.02644766,25.48802782
ENSMUSG00000084817,Gm5526,5.520435136,3.811135546,4.500359665,3.414948844,4.586828094,3.490447069,3.907135203,4.189145583,4.293680269,4.448918817,4.140648934,4.769875546,4.589881609,5.089571929,4.729737121
ENSMUSG00000025993,Slc40a1,13.95732657,16.69640334,27.84222513,31.10878057,24.96693928,22.4876344,26.3511299,45.17913971,38.72413526,53.01181579,64.23314372,62.70398895,40.13392479,75.05972295,43.55299599
ENSMUSG00000041144,Dnah7b,6.301628788,5.625961996,4.920393234,6.455656719,6.411134722,5.607603488,7.608631711,6.469313432,8.182296362,7.289794688,6.5825701,6.75732369,5.875048459,7.1070599,8.309885358
ENSMUSG00000101337,Dnah7c,2.603978838,2.782733891,2.100167844,3.602069329,2.293414047,2.517699525,4.817820852,3.446765353,4.698744445,3.805701639,4.352989905,4.123954899,3.892219604,3.117935956,3.842911411
ENSMUSG00000025986,Slc39a10,53.85028237,55.35220674,41.6433281,46.03163922,46.23314226,47.26408654,48.06070069,62.253885,61.36722271,58.85437182,52.76673129,51.87239656,66.46148569,65.79761908,56.13278291
ENSMUSG00000100213,Gm28151,1.458228149,1.512355375,1.020081524,1.63730424,1.303076163,1.201629319,1.410093908,1.590814778,1.093673276,0.964825768,1.857983496,1.440899905,0.954695375,1.329707981,1.248125074
ENSMUSG00000026109,Tmeff2,13.17613292,9.618580187,12.00095911,11.88215077,8.548179629,9.384152776,9.841280398,6.68142207,10.69369425,7.075388962,7.219593013,5.664227211,9.363358482,6.052463915,8.671184722
ENSMUSG00000045954,Cavin2,698.0746469,662.5326428,727.9181746,699.8306125,587.6873495,666.7898311,740.9749716,548.9371529,655.7583951,640.9659183,602.1459084,528.8599512,671.8852294,544.7676044,622.9129479
ENSMUSG00000026107,Nabp1,37.23689738,35.14713892,38.9431123,35.03831074,39.92625363,36.73552489,35.36985552,49.36828529,39.49375719,42.98834809,53.7753509,58.97752368,38.4081293,69.83259502,48.97248644
ENSMUSG00000018417,Myo1b,412.0015317,377.1209364,364.1691041,415.0332349,394.7278313,442.027928,429.990511,379.6744605,393.0337703,372.7443549,369.7387157,370.1622169,380.8132973,372.9143108,388.1997433
ENSMUSG00000062939,Stat4,3.85388868,2.540757031,3.300263754,5.800735023,3.59649021,5.893705707,5.787260413,6.68142207,4.698744445,6.753780373,5.096183303,4.27301351,4.553162556,5.043719929,4.466973948
ENSMUSG00000026104,Stat1,85.20218758,88.98699028,76.38610472,90.84699528,80.06099945,86.68897229,80.49286057,104.3574495,90.2888049,91.49764362,80.63648373,83.02564623,65.54350937,76.34357893,88.15704467
ENSMUSG00000026103,Gls,117.9602414,122.0773259,107.8286176,121.0669535,117.1726086,125.5416536,136.1915699,133.4163328,145.4180393,120.978431,121.1405239,125.9048399,129.2877852,127.3310022,134.2391362
ENSMUSG00000002881,Nab1,119.3663899,116.6933408,113.7090875,109.9332847,102.2132942,112.1520698,119.2410661,125.833449,133.3471268,114.4926578,114.9826358,115.5204234,130.6463901,127.2392982,123.3016191
ENSMUSG00000043015,Nemp2,9.686801277,8.590178532,7.320585055,12.63063271,10.32036321,9.040830113,8.783709967,8.007101052,6.562039656,8.844236203,9.183746995,8.595713224,5.875048459,6.327575911,7.455905045
ENSMUSG00000041439,Mfsd6,103.6383577,101.6302812,88.98711178,93.13922122,93.87360678,91.95325311,91.12731879,86.64637827,96.44578038,90.69362215,88.01533247,92.86351454,92.49529418,86.79783478,90.42337704
ENSMUSG00000026102,Inpp1,24.99819684,24.37916865,25.86206688,30.12639802,25.74878498,26.77916768,26.05736034,25.61211793,26.04562654,26.21110002,29.83390642,27.32741198,22.50877941,26.31904763,25.75079099
ENSMUSG00000041426,Hibch,17.86329483,17.90628764,19.80158253,16.60694301,16.73149793,18.76830555,18.24308993,16.12025642,18.87599062,17.15245809,15.60706137,15.05491969,18.46968359,16.69012777,15.99570818
ENSMUSG00000043629,1700019D03Rik,2.031103494,1.512355375,1.740139071,2.479346421,1.720060535,2.117156419,2.085763905,1.060543186,2.065827299,1.39363722,1.486386797,1.093096479,1.28516685,0.871187988,1.543733644
ENSMUSG00000026098,Pms1,2.760217568,3.327181826,4.260340483,3.64884945,4.430458954,3.604887957,4.024643028,4.348227061,3.76709684,4.448918817,3.981393206,3.875523881,4.149252974,2.934527959,3.908602204
ENSMUSG00000026097,Ormdl1,13.54068996,10.40500498,13.14105022,12.44351223,11.67556242,12.47405674,13.92467734,11.55992072,12.6380023,14.20437936,11.51949768,10.38441655,13.21885903,15.45212378,10.8389809
ENSMUSG00000026096,Osgepl1,9.270164663,8.590178532,9.00071933,10.10450617,9.851255792,9.89913677,10.89885083,7.848019574,9.437995308,6.968186099,8.812150295,8.794458038,8.114910684,8.528471881,9.755082812
ENSMUSG00000026095,Asnsd1,5.884992174,4.416077696,5.940474758,6.970238052,5.68141207,6.294248813,5.7285065,6.310231955,6.481026821,7.236193257,6.317143886,6.956068505,5.911767512,5.960759916,5.780789815
ENSMUSG00000096141,Dnah7a,3.593490796,5.142008276,4.680374052,4.397331389,5.108058559,4.062651507,6.316045628,4.772444335,6.562039656,5.788954605,5.41469476,6.657951283,5.434419825,5.502239923,6.569079335
ENSMUSG00000026094,Stk17b,64.99531179,57.77197534,65.34522234,76.9532993,76.56875533,102.1384921,96.53267877,102.5545261,99.68629379,75.52441703,76.81434625,105.7322413,86.87727909,110.6408744,101.4922757
ENSMUSG00000042807,Hecw2,105.9298591,98.78705312,95.88766327,89.06935068,66.5611304,71.52555469,93.80062182,79.59376608,95.59514561,64.69692786,75.48721518,62.75367515,90.10855574,70.97889501,75.28164918
ENSMUSG00000025983,Ccdc150,1.041591535,1.754332235,1.740139071,1.169503029,2.032798814,1.029967988,1.733240428,1.325678982,1.903801629,1.768847241,2.176494952,1.78870333,1.321885903,1.513115979,2.233486974
ENSMUSG00000041303,Gtf3c3,21.56094478,20.02358517,22.92183189,22.92225937,22.82989437,20.59935975,21.62143992,19.30188598,20.94181792,22.56620267,22.93282487,20.96757792,20.85642203,22.74259168,20.49552752
ENSMUSG00000073678,Pgap1,16.56130541,15.66800169,14.70117491,19.83477137,20.32798814,18.65386466,17.3911582,18.71858723,18.95700345,22.9414127,17.99589729,18.93044357,17.11107864,22.19236769,16.84968849
ENSMUSG00000052331,Ankrd44,126.4492124,152.6873987,118.8695,159.099192,113.0027648,125.7133149,145.8272116,101.9182001,119.6559577,113.4206291,103.1977119,89.5345389,116.9869024,91.06207072,104.0213713
ENSMUSG00000025982,Sf3b1,288.2083778,294.1833676,251.0600645,303.2287453,294.8079511,297.0313235,314.3334336,288.5738008,290.9981043,276.4225824,290.0046811,292.105191,269.5545671,279.4220841,299.911317
ENSMUSG00000103030,E330011M16Rik,0.781193651,1.149390085,0.960076729,1.21628315,0.677599605,0.801086213,1.263209126,1.696869097,0.931647606,0.964825768,1.220960583,0.745293054,1.02813348,1.192151983,0.821134917
ENSMUSG00000025981,Coq10b,32.18517844,38.41382653,37.14296844,29.51825645,38.9880388,46.80632299,43.09599506,49.36828529,48.76972683,39.55785647,40.87563691,53.85984471,45.31131124,56.8106272,63.2273886
ENSMUSG00000101122,Gm17971,0.624954921,1.391366945,0.660052751,1.543743998,1.511568349,0.9155271,1.351339995,0.477244434,0.567089847,1.018427199,1.857983496,1.540272312,0.954695375,1.054595985,1.37950666
ENSMUSG00000025980,Hspd1,170.6126935,184.9308153,152.1721615,99.68843818,116.2865168,113.46814,110.9273874,124.6138243,170.0459412,107.0420588,99.37557442,104.5894586,186.3491933,132.8332421,150.2676898
ENSMUSG00000073676,Hspe1,61.08934354,66.60413073,62.52499695,34.33660893,41.95905245,45.20415057,38.92446725,48.25471495,59.99000451,36.66337917,37.84977808,38.80492502,73.25451047,49.7035673,52.55263468
ENSMUSG00000025979,Mob4,66.45353994,68.72142825,73.08584096,61.14161835,54.72919884,65.00242411,60.13462977,66.5490849,68.61787147,60.03360332,54.890141,62.90273377,68.81150508,67.86095905,67.26737239
ENSMUSG00000025978,Rftn2,29.11248341,28.49277527,25.68205249,26.7582293,20.69284947,24.26146815,21.56268601,21.36994519,21.34688209,20.15413826,19.53536933,20.91789172,24.9322369,23.10940768,21.7436526
ENSMUSG00000097649,Gm10561,1.61446688,1.2098843,1.620129479,1.403403635,1.250953116,0.686645325,0.998816518,0.901461708,1.3772182,1.018427199,0.955534369,1.838389533,1.248447798,1.054595985,0.722598727
ENSMUSG00000046994,Mars2,19.2694434,17.60381657,13.08104543,17.77644604,16.15814442,17.05169224,16.42171863,16.49144654,17.53927883,13.82916934,17.78355632,16.74425062,19.53453613,16.09405177,17.67082341
ENSMUSG00000100215,Gm8292,2.708137991,2.238285955,2.880230186,1.777644604,1.720060535,2.574919969,2.144517818,1.855950575,2.065827299,2.09045583,1.380216311,2.037134348,2.203143172,2.476007965,2.16779618
ENSMUSG00000038349,Plcl1,24.32116235,24.74213394,23.22185587,27.22603051,21.47469517,25.92086102,27.61433903,19.77913041,26.24815863,25.83589,23.41059205,21.61349857,27.09866102,18.66176374,24.6668929
ENSMUSG00000038331,Satb2,1.354068996,2.117297525,1.380110297,1.543743998,1.720060535,1.487731538,1.96825608,1.696869097,2.146840135,1.929651535,2.017239224,1.838389533,1.02813348,2.200895969,1.740806024
ENSMUSG00000038323,1700066M21Rik,8.332732281,9.134626467,8.400671375,7.157358537,7.140857373,8.926389226,9.606264747,7.794992414,9.07343755,8.897837634,7.16650777,8.595713224,10.2078967,8.253359884,9.590855829
ENSMUSG00000048495,Tyw5,7.030742862,7.198811586,7.140570669,6.595997083,5.83778121,6.465910144,5.669752587,6.734449229,6.197481898,6.378570352,7.16650777,6.707637487,6.315677093,5.777351919,6.930378698
ENSMUSG00000025971,Maip1,11.24918858,8.771661177,12.36098788,11.46112968,9.330025327,9.956357213,8.989348662,8.908562759,10.16711083,8.093816161,9.555343694,8.496340817,9.583672799,9.170399872,9.229556465
ENSMUSG00000038305,Spats2l,21.09222859,20.38655046,16.50131877,21.93987682,19.07703503,21.74376863,20.1525921,24.07433031,22.72410029,28.7303673,24.41921166,27.77458782,24.01426058,25.31030365,24.43697513
ENSMUSG00000054770,Kctd18,19.99855748,16.39393227,13.56108379,18.52492798,15.79328309,15.79284248,16.2454569,14.79457744,16.48611198,14.90119797,19.48228409,16.24738858,17.11107864,15.86479178,17.07960627
ENSMUSG00000026039,Sgol2a,1.249909842,1.391366945,0.720057546,1.63730424,2.032798814,1.430511094,1.321963039,1.855950575,1.255698947,2.304861556,1.433301554,1.490586108,2.203143172,1.604819978,1.47804285
ENSMUSG00000063558,Aox1,65.82858502,69.87081834,60.96487226,71.38646488,71.87768115,57.10600287,66.09815193,55.25429997,64.40520404,55.26307591,64.7109109,64.29394747,53.16918855,53.32587525,54.85181244
