ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000054986,ENSMUSG00000054986,Sec14l3,-0.140233354,10.80863122,1.001894771,0.316852463,0.812681735,380683,Sec14l3,-0.140233354,FALSE
ENSMUSG00000019368,ENSMUSG00000019368,Sec14l4,0.26894011,6.424824284,6.339367019,0.011808701,0.1897206,103655,Sec14l4,0.26894011,TRUE
ENSMUSG00000091712,ENSMUSG00000091712,Sec14l5,0.532912348,0.259311395,2.035506598,0.153662979,0.668873266,665119,Sec14l5,0.532912348,FALSE
ENSMUSG00000026924,ENSMUSG00000026924,Sec16a,-0.017330044,7.02481774,0.032343108,0.857276692,0.979400472,227648,Sec16a,-0.017330044,FALSE
ENSMUSG00000026589,ENSMUSG00000026589,Sec16b,0.156570983,2.267867599,0.434653372,0.509714399,0.90095012,89867,Sec16b,0.156570983,FALSE
ENSMUSG00000034473,ENSMUSG00000034473,Sec22a,-0.008687361,4.173404178,0.003724776,0.951334565,0.992183822,317717,Sec22a,-0.008687361,FALSE
ENSMUSG00000027879,ENSMUSG00000027879,Sec22b,-0.006233086,6.065820897,0.004457628,0.946768412,0.991332926,20333,Sec22b,-0.006233086,FALSE
ENSMUSG00000061536,ENSMUSG00000061536,Sec22c,-0.013266405,4.446989,0.007536238,0.930821339,0.989193399,215474,Sec22c,-0.013266405,FALSE
ENSMUSG00000020986,ENSMUSG00000020986,Sec23a,-0.258506398,5.613674927,5.200459499,0.022580918,0.274853489,20334,Sec23a,-0.258506398,TRUE
ENSMUSG00000027429,ENSMUSG00000027429,Sec23b,-0.167667373,6.217168574,2.804582997,0.093995281,0.552642171,27054,Sec23b,-0.167667373,FALSE
ENSMUSG00000055319,ENSMUSG00000055319,Sec23ip,-0.117362137,6.149943404,1.731235812,0.18825315,0.707344387,207352,Sec23ip,-0.117362137,FALSE
ENSMUSG00000036391,ENSMUSG00000036391,Sec24a,-0.245230301,5.394978414,4.870896896,0.027313301,0.3028,77371,Sec24a,-0.245230301,TRUE
ENSMUSG00000001052,ENSMUSG00000001052,Sec24b,-0.076734978,6.471514018,0.674564454,0.411464743,0.864523111,99683,Sec24b,-0.076734978,FALSE
ENSMUSG00000039367,ENSMUSG00000039367,Sec24c,0.023233743,7.270687366,0.072102524,0.788299751,0.970297114,218811,Sec24c,0.023233743,FALSE
ENSMUSG00000039234,ENSMUSG00000039234,Sec24d,-0.140285793,5.892181383,1.553970722,0.212550211,0.736513182,69608,Sec24d,-0.140285793,FALSE
ENSMUSG00000035325,ENSMUSG00000035325,Sec31a,0.010401038,7.288624455,0.011575374,0.914321793,0.987160606,69162,Sec31a,0.010401038,FALSE
ENSMUSG00000051984,ENSMUSG00000051984,Sec31b,0.245572558,1.889374149,1.077285098,0.299305693,0.802162587,240667,Sec31b,0.245572558,FALSE
ENSMUSG00000030082,ENSMUSG00000030082,Sec61a1,-0.068677368,7.452879242,0.503795258,0.477837248,0.889819988,53421,Sec61a1,-0.068677368,FALSE
ENSMUSG00000025816,ENSMUSG00000025816,Sec61a2,0.068848432,3.212442807,0.095042354,0.757862131,0.964798194,57743,Sec61a2,0.068848432,FALSE
ENSMUSG00000053317,ENSMUSG00000053317,Sec61b,0.00275783,5.42736396,0.000465078,0.982794426,0.997797642,66212,Sec61b,0.00275783,FALSE
ENSMUSG00000078974,ENSMUSG00000078974,Sec61g,-0.188505391,4.915686655,2.432682044,0.118829431,0.605134288,20335,Sec61g,-0.188505391,FALSE
