"","ID","Gene.name","logFC","logCPM","LR","PValue"
"1","ENSMUSG00000051951","Xkr4",-0.302760391417543,0.447324567341308,0.410949501010563,0.521487969189705
"2","ENSMUSG00000025900","Rp1",-0.333565862076799,3.50929248526759,2.22780969045756,0.135545877794587
"3","ENSMUSG00000025902","Sox17",0.0117690391886629,6.0126878171197,0.00323838782115971,0.954619409935644
"4","ENSMUSG00000102269","Gm7357",1.18588081029177,-0.184949880447402,2.33616563644719,0.126400342735188
"5","ENSMUSG00000033845","Mrpl15",-0.112641118225317,4.31168350816478,0.430872232681475,0.511561267073165
"6","ENSMUSG00000025903","Lypla1",-0.357475531135837,5.96606501714192,5.65646734591923,0.0173911176159261
"7","ENSMUSG00000033813","Tcea1",-0.123332809940081,6.3180823406617,0.478101661337659,0.48928344656666
"8","ENSMUSG00000033793","Atp6v1h",-0.268453039264531,5.91396081879459,3.1077858535735,0.0779188190198762
"9","ENSMUSG00000025907","Rb1cc1",-0.134252140228684,6.56278734703992,0.623444635264956,0.429770110875961
"10","ENSMUSG00000090031","4732440D04Rik",0.347925631351744,2.27184751007032,1.19353350523437,0.274617963429448
"11","ENSMUSG00000087247","Alkal1",-0.300564216868178,2.48192422838962,0.665586740354412,0.414594514747614
"12","ENSMUSG00000051285","Pcmtd1",0.0517599275689636,6.75628452784582,0.104432873059872,0.746573501200268
"13","ENSMUSG00000103509","Gm38372",0.321051669440807,1.09017266106124,0.311806473114102,0.576573771157491
"14","ENSMUSG00000061024","Rrs1",-0.159132521054236,4.67371366790893,0.906480702184896,0.341049919567427
"15","ENSMUSG00000025911","Adhfe1",0.0701416675445971,3.54205766569687,0.0545413628615372,0.815341395735453
"16","ENSMUSG00000079671","2610203C22Rik",-0.145156845032069,2.8892808807667,0.294901787808615,0.587096337261793
"17","ENSMUSG00000025912","Mybl1",-0.688185504250896,1.77742897477591,3.91320153047428,0.0479082496933472
"18","ENSMUSG00000045210","Vcpip1",-0.153169955035406,6.02772031101711,0.784906008319703,0.3756448950881
"19","ENSMUSG00000097893","1700034P13Rik",-0.085097880623062,-0.165758855721996,0.023208240574367,0.878916797480743
"20","ENSMUSG00000025915","Sgk3",0.0773075792005675,4.48637390642109,0.160822297279245,0.688400573510515
"21","ENSMUSG00000098234","Snhg6",0.36897167170401,2.56904971891017,1.20244048402249,0.272834449235812
"22","ENSMUSG00000099032","Tcf24",-0.252817218340697,0.91052001522105,0.413938910096428,0.519977010325437
"23","ENSMUSG00000025916","Ppp1r42",-0.721189583450514,0.0757329446928038,1.80056579256253,0.179644108365513
"24","ENSMUSG00000025917","Cops5",-0.180402663293088,5.55648764371834,1.19274671632051,0.274776210436547
"25","ENSMUSG00000056763","Cspp1",-0.194467881223699,4.88536630190367,0.93654592605868,0.333167727018484
"26","ENSMUSG00000067851","Arfgef1",-0.145188627257571,7.45329308182939,0.718967742925019,0.396482717038705
"27","ENSMUSG00000048960","Prex2",-0.0784609072237829,8.53330504836073,0.090222978346735,0.763893876022082
"28","ENSMUSG00000057715","A830018L16Rik",-0.980223710827078,1.17813090654641,6.13333166049663,0.0132656659606054
"29","ENSMUSG00000016918","Sulf1",-0.182430005423421,5.59367164365749,0.7164936272835,0.397296477026272
"30","ENSMUSG00000025938","Slco5a1",0.620840773121097,1.80494162735661,1.79455204319156,0.180372524172091
"31","ENSMUSG00000005886","Ncoa2",-0.040537927378657,6.42411695631854,0.0378678835039565,0.845708670893557
"32","ENSMUSG00000025935","Tram1",-0.017782563105546,7.13325321468844,0.0153600745083772,0.901366132749852
"33","ENSMUSG00000025937","Lactb2",0.0226330554699928,5.67002471939955,0.0238698760994114,0.877216465235963
"34","ENSMUSG00000025932","Eya1",-0.0640359376880501,2.86267562722298,0.0417315864253096,0.838132272923672
"35","ENSMUSG00000025930","Msc",-0.312950750930839,-0.823509070943517,0.212194674312951,0.645052652235825
"36","ENSMUSG00000092083","Kcnb2",-1.75589944186113,-1.18218894743522,4.08598880896501,0.0432401439644656
"37","ENSMUSG00000025925","Terf1",-0.101598502186412,3.65610184154604,0.217925757026077,0.640624952715675
"38","ENSMUSG00000104379","Gm37509",0.5255557301362,-0.850757335087885,0.494523340252881,0.481916454500208
"39","ENSMUSG00000032719","Sbspon",-0.499099742244435,0.787249785069968,1.11487689125834,0.291024272252178
"40","ENSMUSG00000067795","4930444P10Rik",-0.088902989730912,-0.636911495513032,0.0201734099323105,0.887053837237414
"41","ENSMUSG00000043716","Rpl7",0.0987137697981754,8.83707311338113,0.327677560229163,0.567029835463769
"42","ENSMUSG00000025921","Rdh10",0.0810195083703284,5.14507624734006,0.25242530258729,0.615372501042198
"43","ENSMUSG00000025920","Stau2",-0.137357989251488,4.45852901717722,0.685257726445281,0.407782102937753
"44","ENSMUSG00000025939","Ube2w",-0.219474233540458,5.19929601095,2.35274636316433,0.125062505079971
"45","ENSMUSG00000079658","Eloc",-0.102707358476233,5.49341389058864,0.35692023663904,0.550221652265909
"46","ENSMUSG00000025940","Tmem70",-0.211195429560075,4.24292071045368,1.3304640598061,0.248722677851645
"47","ENSMUSG00000025779","Ly96",-0.212865084346581,1.67359419276418,0.443107503526313,0.50562639663518
"48","ENSMUSG00000042686","Jph1",0.257614292091423,2.12946983333207,0.15176489637507,0.696854433574572
"49","ENSMUSG00000067780","Pi15",-0.760536733422079,3.96601127520249,4.32854819597151,0.0374781994702079
"50","ENSMUSG00000025776","Crispld1",0.20030447950433,2.11049725997522,0.197542213427749,0.656712057487454
"51","ENSMUSG00000043760","Pkhd1",0.279781727431985,0.695524428374047,0.145652819859524,0.702724784757559
"52","ENSMUSG00000041859","Mcm3",0.17972763252874,4.5298028650624,0.978201755972897,0.322643167237123
"53","ENSMUSG00000025931","Paqr8",0.40826145195206,5.8859981925663,2.01688042769316,0.15555844128124
"54","ENSMUSG00000041809","Efhc1",-0.182394964250798,3.43550823922371,0.657215488663211,0.417544705021951
"55","ENSMUSG00000041779","Tram2",-0.310563306634641,5.28027615481709,2.4691606947346,0.116099905190362
"56","ENSMUSG00000025933","Tmem14a",0.108071039662154,2.50747010045303,0.0899488065328784,0.764242247594715
"57","ENSMUSG00000025934","Gsta3",-0.101225714762124,7.46476821689471,0.212605489471832,0.644732867924525
"58","ENSMUSG00000025936","Gm4956",0.213904615781528,3.68000162456511,0.5440102044705,0.46077550301263
"59","ENSMUSG00000028033","Kcnq5",0.500774216306727,3.39485720754067,3.46624669969078,0.0626332761805765
"60","ENSMUSG00000082935","Gm7658",0.164184703980076,1.34276485531301,0.212673001291,0.64468035162201
"61","ENSMUSG00000041670","Rims1",0.954961688061335,-0.0562303739930861,1.36040917142088,0.243466581208426
"62","ENSMUSG00000097970","Gm27028",1.0290861759852,0.980461074314495,4.21408305147393,0.0400897285417715
"63","ENSMUSG00000026158","Ogfrl1",-0.0745761889313815,5.13204850473814,0.152895361463072,0.69578366139849
"64","ENSMUSG00000026156","B3gat2",0.0103858136954614,0.837163423843495,0.000600246463170251,0.980453841290213
"65","ENSMUSG00000026155","Smap1",-0.102171028789517,5.19150460413691,0.51252980515559,0.474045768752904
"66","ENSMUSG00000026154","Sdhaf4",0.10346217626998,3.3977599590836,0.165177131238705,0.684434103879497
"67","ENSMUSG00000026153","Fam135a",0.0616030478769091,5.05931166044559,0.103915572090972,0.747180450532162
"68","ENSMUSG00000100131","Gm28439",-0.350731640292023,0.819610608669478,0.459052762066025,0.498066999075956
"69","ENSMUSG00000067736","Gm10222",-0.4164610083448,0.473465758510846,0.892676899770385,0.344752922988929
"70","ENSMUSG00000101939","Gm28438",-0.0244331212225345,3.42114767358799,0.00865133261533968,0.925893598855036
"71","ENSMUSG00000101111","Gm28437",-0.398684122800584,1.65562109420447,1.10643125634997,0.29285903191346
"72","ENSMUSG00000100862","Gm10925",-0.00704048800962005,1.88267386930072,0.000426921597399987,0.983515217417273
"73","ENSMUSG00000102070","Gm28661",-0.179550576100561,1.5850391625135,0.28141653650238,0.595774268184605
"74","ENSMUSG00000101249","Gm29216",-0.0947361342823775,0.776280008793921,0.0495216404888932,0.823897755013887
"75","ENSMUSG00000073725","Lmbrd1",-0.0269642899187769,6.73726188217851,0.0275673349845982,0.868130084771811
"76","ENSMUSG00000073722","4931408C20Rik",0.236803618711006,-0.333582938201245,0.180686988799532,0.670783516798883
"77","ENSMUSG00000086240","Gm7846",0.625525927831422,-0.701442396140674,1.01924009307118,0.312699329032719
"78","ENSMUSG00000048874","Phf3",-0.145145323606201,7.01742337700605,0.625739863200786,0.428922279681818
