"X","ID","Gene.name","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000054978","ENSMUSG00000054978","Kbtbd13",1.54096297901681,-0.734053931482958,4.28937039206333,0.0383513650848861,0.604401624495515
"ENSMUSG00000096490","ENSMUSG00000096490","Igkv10-94",1.35350956369085,4.16187975445882,4.24720816697721,0.0393149113208072,0.610585365999455
"ENSMUSG00000044522","ENSMUSG00000044522","A730020M07Rik",1.23163530747498,-0.509384740924018,4.22818687897848,0.0397578905543463,0.61191568083427
"ENSMUSG00000099760","ENSMUSG00000099760","Gm28800",1.23163124325721,-0.467969219175237,4.22589261802907,0.039811673518427,0.61191568083427
"ENSMUSG00000054169","ENSMUSG00000054169","Ceacam10",1.19809223599969,-0.295086649302673,4.18238433301285,0.040846197458041,0.614633055435149
"ENSMUSG00000073679","ENSMUSG00000073679","Mxra8os",1.6135728713752,-1.09369216088413,4.17214143994075,0.0410938292920227,0.615304598466496
"ENSMUSG00000093734","ENSMUSG00000093734","Gm25082",1.04041591778667,0.0552945792888014,4.17183751806402,0.0411012009371826,0.615304598466496
"ENSMUSG00000096844","ENSMUSG00000096844","Igkv6-14",1.95348834853469,3.46135010411306,4.11692985716702,0.042456060093118,0.626837796988541
"ENSMUSG00000055547","ENSMUSG00000055547","Apobec4",1.28002112301506,-0.639898008727791,4.11173006179106,0.042586776940372,0.626837796988541
"ENSMUSG00000077440","ENSMUSG00000077440","Gm23130",1.1666216944243,-0.408567158376108,4.08075500333311,0.0433742738183487,0.631527961448069
"ENSMUSG00000076583","ENSMUSG00000076583","Igkv8-24",2.88068470239533,6.00188172956173,4.04613062559707,0.0442727129286363,0.636544869204972
"ENSMUSG00000094561","ENSMUSG00000094561","Ighv1-22",1.80539075338603,2.62233742973812,3.99676966703652,0.045587556390824,0.647315423398811
"ENSMUSG00000023132","ENSMUSG00000023132","Gzma",1.24942801433715,2.67586060482241,3.95871697397398,0.0466292312566307,0.65229357861579
"ENSMUSG00000028004","ENSMUSG00000028004","Npy2r",1.03733697316726,0.362825225425967,3.94688036008655,0.0469583457070849,0.65229357861579
"ENSMUSG00000085573","ENSMUSG00000085573","Gm15418",1.20024693475155,-0.573387956813444,3.94618907915959,0.0469776421631223,0.65229357861579
"ENSMUSG00000085976","ENSMUSG00000085976","Gm13816",1.4246802930182,-1.03290429587828,3.94429463151986,0.0470305667528533,0.65229357861579
"ENSMUSG00000093327","ENSMUSG00000093327","Mir5107",1.19550623007248,-0.332274989184955,3.91427859993085,0.0478775594777662,0.655545326216421
"ENSMUSG00000086740","ENSMUSG00000086740","Gm17029",1.108994654643,-0.427401463019433,3.86099884631591,0.0494208983656057,0.663647239218733
"ENSMUSG00000033061","ENSMUSG00000033061","Resp18",1.41845844547249,-0.59477426957915,3.85375931044219,0.0496346236057168,0.663810144560863
"ENSMUSG00000058498","ENSMUSG00000058498","Rnf207",1.00810424056634,0.480784653777905,3.84954560925494,0.0497594696215141,0.664963951011847
"ENSMUSG00000098749","ENSMUSG00000098749","Gm27477",1.42696814357596,-0.91649201459893,3.84541861866328,0.0498820681470092,0.66557041237329
