"X","ID","Gene.name","logFC","logCPM","LR","PValue","FDR","entrezgene_id"
"ENSMUSG00000035000","ENSMUSG00000035000","Dpp4",-0.0151703196731015,7.03697287627569,0.0228651415869876,0.879808295035342,0.999992770297331,13482
"ENSMUSG00000035121","ENSMUSG00000035121","Neil2",-0.0545040467056681,0.987396033924821,0.0228648407357392,0.87980907974915,0.999992770297331,382913
"ENSMUSG00000041476","ENSMUSG00000041476","Smpx",-0.0555739387750764,1.76213595996844,0.0228521067878873,0.879842298696614,0.999992770297331,66106
"ENSMUSG00000027242","ENSMUSG00000027242","Wdr76",-0.0320097749269596,3.35391509971933,0.0228466996167447,0.879856407203899,0.999992770297331,241627
"ENSMUSG00000037738","ENSMUSG00000037738","Nek5",-0.0279706168398676,3.72191681927054,0.022842837259836,0.879866485994232,0.999992770297331,330721
"ENSMUSG00000086245","ENSMUSG00000086245","Gm16170",0.0621047142732923,0.601940618364768,0.0228423072104165,0.879867869222081,0.999992770297331,NA
"ENSMUSG00000028759","ENSMUSG00000028759","Hp1bp3",0.0151300220550088,7.68187602495983,0.0228170470826141,0.879933807612234,0.999992770297331,15441
"ENSMUSG00000034488","ENSMUSG00000034488","Edil3",-0.0316155243220023,4.71570260956385,0.0228033569417176,0.879969559604726,0.999992770297331,13612
"ENSMUSG00000050471","ENSMUSG00000050471","Fam118b",-0.0257333651435261,4.34148345718571,0.0227127563102217,0.880206441611149,0.999992770297331,109229
"ENSMUSG00000055884","ENSMUSG00000055884","Fancm",0.0295805251348244,3.46382180255306,0.0227100109292067,0.880213627147343,0.999992770297331,104806
"ENSMUSG00000031227","ENSMUSG00000031227","Magee1",0.0275178893215928,3.67788230871175,0.0227006268902546,0.880238191519562,0.999992770297331,107528
"ENSMUSG00000034212","ENSMUSG00000034212","Ankmy1",-0.0822734078400084,1.33811072943341,0.0226803117069219,0.880291387878881,0.999992770297331,241158
"ENSMUSG00000104453","ENSMUSG00000104453","Gm37829",0.0564820795892577,1.5612140039,0.0226461102367184,0.880381001267084,0.999992770297331,NA
"ENSMUSG00000045216","ENSMUSG00000045216","Hs6st1",0.0182809518123801,6.04949625396873,0.0226235460103055,0.880440161086189,0.999992770297331,50785
"ENSMUSG00000020120","ENSMUSG00000020120","Plek",-0.0159322424357979,6.99941418957244,0.0226109342598946,0.880473240237729,0.999992770297331,56193
"ENSMUSG00000027199","ENSMUSG00000027199","Gatm",-0.017020183243154,6.01024863578503,0.0225942342846688,0.880517056846596,0.999992770297331,67092
"ENSMUSG00000022248","ENSMUSG00000022248","Rad1",0.0363738353784621,2.66464769252215,0.022575575239161,0.880566033162961,0.999992770297331,19355
"ENSMUSG00000039470","ENSMUSG00000039470","Zdhhc2",-0.037256975014575,2.98373375850561,0.0224925930955522,0.880784096037036,0.999992770297331,70546
"ENSMUSG00000029684","ENSMUSG00000029684","Wasl",-0.015147061489778,6.78854378039906,0.022455650273283,0.880881307754525,0.999992770297331,73178
"ENSMUSG00000103309","ENSMUSG00000103309","BC037039",0.0487832197160759,1.18379098525689,0.0224162611141027,0.880985046890333,0.999992770297331,NA
"ENSMUSG00000022559","ENSMUSG00000022559","Fbxl6",0.0254181979173517,4.51460401736695,0.0224116139049553,0.880997292377898,0.999992770297331,30840
"ENSMUSG00000033697","ENSMUSG00000033697","Arhgap39",-0.0228495591884567,4.75560307153635,0.0223924782455551,0.881047728898936,0.999992770297331,223666
"ENSMUSG00000027376","ENSMUSG00000027376","Prom2",-0.0526046971325982,1.43827596709133,0.0223782380020299,0.881085276703235,0.999992770297331,192212
"ENSMUSG00000025151","ENSMUSG00000025151","Maged1",0.0159447808918885,7.02214803029465,0.0223769927710938,0.881088560632753,0.999992770297331,94275
"ENSMUSG00000057606","ENSMUSG00000057606","Colq",0.0784684826031684,2.78106456433076,0.0223621494271669,0.881127712772574,0.999992770297331,382864
"ENSMUSG00000057606","ENSMUSG00000057606","Colq",0.0784684826031684,2.78106456433076,0.0223621494271669,0.881127712772574,0.999992770297331,102639719
"ENSMUSG00000055334","ENSMUSG00000055334","Snupn",-0.0306977138464821,3.0963329228063,0.022333697601246,0.881202797023587,0.999992770297331,66069
"ENSMUSG00000064215","ENSMUSG00000064215","Ifi27",0.0165185210941657,6.35815263901673,0.0223224298630695,0.881232546053423,0.999992770297331,52668
"ENSMUSG00000049409","ENSMUSG00000049409","Prokr1",-0.0611866620067506,0.832015350778099,0.0223170610773702,0.881246723396391,0.999992770297331,58182
"ENSMUSG00000041263","ENSMUSG00000041263","Rusc1",0.0273896708614706,3.74118660697123,0.022290545366056,0.881316768969919,0.999992770297331,72296
"ENSMUSG00000042428","ENSMUSG00000042428","Mgat3",0.0295618157863912,5.14589396987013,0.0222640893164487,0.881386699396548,0.999992770297331,17309
"ENSMUSG00000024908","ENSMUSG00000024908","Ppp6r3",0.014927012435478,7.16682281270356,0.022261758691748,0.881392861897176,0.999992770297331,52036
"ENSMUSG00000041625","ENSMUSG00000041625","Ggact",0.029248118603921,3.91254335971434,0.0222598444722948,0.881397923610216,0.999992770297331,223267
"ENSMUSG00000032763","ENSMUSG00000032763","Ilvbl",-0.0229491463049676,4.8734265825714,0.0222339455060214,0.881466429349953,0.999992770297331,216136
"ENSMUSG00000056116","ENSMUSG00000056116","H2-T22",-0.0307545615111826,3.26387156414689,0.0222334263729176,0.881467802933476,0.999992770297331,15039
"ENSMUSG00000106870","ENSMUSG00000106870","Gm43681",0.0627031360170844,1.14471710003528,0.0222295893495321,0.881477955890358,0.999992770297331,NA
"ENSMUSG00000003452","ENSMUSG00000003452","Bicd1",0.0316702002291836,2.99880531456925,0.0222261641662705,0.881487019854254,0.999992770297331,12121
"ENSMUSG00000024287","ENSMUSG00000024287","Thoc1",0.0215118608236673,5.06111258231562,0.022200008778132,0.881556257659062,0.999992770297331,225160
"ENSMUSG00000040263","ENSMUSG00000040263","Klhdc4",-0.023148836994308,4.68003556723694,0.0221940085946706,0.881572147053687,0.999992770297331,234825
"ENSMUSG00000107191","ENSMUSG00000107191","Gm43579",0.0534377718401264,0.950619687454214,0.0221799190950789,0.881609466815594,0.999992770297331,NA
"ENSMUSG00000063511","ENSMUSG00000063511","Snrnp70",-0.0275501592652329,7.45033516552102,0.0221716077728775,0.881631487230146,0.999992770297331,20637
"ENSMUSG00000026163","ENSMUSG00000026163","Sphkap",-0.0560957768198286,0.639686480565061,0.0221627786953913,0.881654884032046,0.999992770297331,77629
"ENSMUSG00000067847","ENSMUSG00000067847","Romo1",-0.0219687136178375,4.99016985467845,0.0220978449761843,0.881827103070504,0.999992770297331,67067
"ENSMUSG00000040121","ENSMUSG00000040121","Rep15",-0.084700654237206,-0.280987664209453,0.0220960580544913,0.881831846048541,0.999992770297331,66532
"ENSMUSG00000058173","ENSMUSG00000058173","Smco4",-0.0225911233235108,4.78922020713136,0.0220926581337532,0.88184087090775,0.999992770297331,170748
"ENSMUSG00000022219","ENSMUSG00000022219","Cideb",-0.0686082434899113,0.29753733705028,0.0220866907199184,0.881856712719722,0.999992770297331,12684
"ENSMUSG00000045314","ENSMUSG00000045314","Sowahb",-0.031479739907848,3.07782040114739,0.0220682795608309,0.881905602979009,0.999992770297331,78088
"ENSMUSG00000043157","ENSMUSG00000043157","Arl11",0.0248854073266301,4.24689223476752,0.0220479434138712,0.881959629217008,0.999992770297331,219144
"ENSMUSG00000034453","ENSMUSG00000034453","Polr3b",0.0245872182761922,4.51473065098389,0.0220445997838071,0.88196851454418,0.999992770297331,70428
"ENSMUSG00000035441","ENSMUSG00000035441","Myo1d",-0.0150599838118695,7.83700959874643,0.0220409308830957,0.881978265034622,0.999992770297331,338367
"ENSMUSG00000025104","ENSMUSG00000025104","Hdgfl3",0.024066318839383,4.54156561692149,0.022031247863767,0.882004002663166,0.999992770297331,29877
"ENSMUSG00000015120","ENSMUSG00000015120","Ube2i",-0.016189667013163,7.08224609498293,0.022029533453217,0.882008560197602,0.999992770297331,22196
"ENSMUSG00000025971","ENSMUSG00000025971","Maip1",0.0318075851609429,3.16174974380135,0.0220268807025796,0.882015612542669,0.999992770297331,68115
"ENSMUSG00000046318","ENSMUSG00000046318","Ccbe1",0.0284391228631056,4.35167381552312,0.0220234126253622,0.882024833090401,0.999992770297331,320924
"ENSMUSG00000039316","ENSMUSG00000039316","Rftn1",-0.0202345091828486,5.65742370068512,0.0220132902121057,0.882051749709502,0.999992770297331,76438
"ENSMUSG00000037190","ENSMUSG00000037190","Cyb561d2",0.0291678277336013,3.29441798382914,0.0219640631000393,0.882182740320018,0.999992770297331,56368
"ENSMUSG00000028542","ENSMUSG00000028542","Slc6a9",-0.0259650321971059,4.51025356693037,0.0218930797326704,0.882371887516886,0.999992770297331,14664
"ENSMUSG00000052142","ENSMUSG00000052142","Rasal3",-0.0282499174018132,4.28062522896055,0.0218881405117628,0.882385060559549,0.999992770297331,320484
"ENSMUSG00000028700","ENSMUSG00000028700","Pomgnt1",-0.0174788841611027,5.79288546398336,0.021878350555862,0.882411175139886,0.999992770297331,68273
"ENSMUSG00000028700","ENSMUSG00000028700","Pomgnt1",-0.0174788841611027,5.79288546398336,0.021878350555862,0.882411175139886,0.999992770297331,76786
"ENSMUSG00000000532","ENSMUSG00000000532","Acvr1b",-0.0162989362643381,6.1576157618067,0.0218652951065366,0.882446009673353,0.999992770297331,11479
"ENSMUSG00000047988","ENSMUSG00000047988","4933428G20Rik",-0.099822004972726,-0.228669250766148,0.021863936030428,0.882449636569166,0.999992770297331,NA
"ENSMUSG00000054874","ENSMUSG00000054874","Pcnx3",-0.0171877951905932,6.61326437575922,0.0218461272542623,0.882497172573137,0.999992770297331,104401
"ENSMUSG00000036880","ENSMUSG00000036880","Acaa2",-0.0189082184443764,6.54945650679415,0.0218150048230807,0.882580293554804,0.999992770297331,52538
"ENSMUSG00000032594","ENSMUSG00000032594","Ip6k1",0.0149303057578998,6.91898108717432,0.0218132347871321,0.88258502274118,0.999992770297331,27399
"ENSMUSG00000035569","ENSMUSG00000035569","Ankrd11",-0.0148740619532647,7.8053681982625,0.0217971496698539,0.882628007986328,0.999992770297331,77087
"ENSMUSG00000045095","ENSMUSG00000045095","Magi1",0.0170857020675333,6.47301955041806,0.0217833069882269,0.882665013609612,0.999992770297331,14924
"ENSMUSG00000045095","ENSMUSG00000045095","Magi1",0.0170857020675333,6.47301955041806,0.0217833069882269,0.882665013609612,0.999992770297331,78178
"ENSMUSG00000111291","ENSMUSG00000111291","Gm48604",0.0588650549907873,1.55360840015653,0.0217528949568031,0.882746356269297,0.999992770297331,NA
"ENSMUSG00000106734","ENSMUSG00000106734","Gm20559",-0.0235827530353428,4.68222798065726,0.0217528381082741,0.882746508375692,0.999992770297331,NA
"ENSMUSG00000042793","ENSMUSG00000042793","Lgr6",-0.0319574104298019,2.97334265481754,0.021728548960166,0.882811516066209,0.999992770297331,329252
"ENSMUSG00000034206","ENSMUSG00000034206","Polq",-0.0586238904518194,0.727840485989743,0.0217247218442835,0.882821762377871,0.999992770297331,77782
"ENSMUSG00000086350","ENSMUSG00000086350","B230369F24Rik",-0.0724117955680985,-0.00700146807083077,0.0216640557384625,0.882984306663316,0.999992770297331,NA
"ENSMUSG00000002980","ENSMUSG00000002980","Bcam",-0.0155074620464453,9.65357597356467,0.0216525928003964,0.883015045720609,0.999992770297331,57278
"ENSMUSG00000042178","ENSMUSG00000042178","Armc5",-0.0218790879052341,4.92268390573354,0.0216494754313694,0.883023406706637,0.999992770297331,233912
"ENSMUSG00000053091","ENSMUSG00000053091","Lins1",-0.0324273856420955,3.05579953232338,0.021633906075322,0.883065173938812,0.999992770297331,72635
"ENSMUSG00000060601","ENSMUSG00000060601","Nr1h2",0.0154536830054897,6.58027569422636,0.0216165169804423,0.883111841060414,0.999992770297331,22260
"ENSMUSG00000022906","ENSMUSG00000022906","Parp9",-0.0186339479307737,5.66689131869458,0.0216113786238585,0.883125634540359,0.999992770297331,80285
