"X","ID","Gene.name","logFC","logCPM","LR","PValue","entrezgene_id"
414,"ENSMUSG00000026255","Efhd1",-0.0988810099955776,3.37384805577083,0.14955214972893,0.69896370789546,98363
415,"ENSMUSG00000048000","Gigyf2",-0.161599771629195,6.36970874452271,1.0733043386326,0.300200265015734,227331
416,"ENSMUSG00000079436","Kcnj13",-0.30857584284969,2.64868077150445,0.972740086082984,0.323997758803303,100040591
417,"ENSMUSG00000026259","Ngef",-0.0660933516075547,3.39073462411814,0.0492233700873257,0.824420219831806,53972
418,"ENSMUSG00000079434","Neu2",-0.0861365086513589,0.27280887445644,0.0208577379820962,0.885167180103037,23956
419,"ENSMUSG00000026288","Inpp5d",0.040360726802131,5.96434377924072,0.0624128719900255,0.802722157062743,16331
420,"ENSMUSG00000026289","Atg16l1",0.0744529410918967,5.35490213263866,0.178819799789668,0.672389453784923,77040
421,"ENSMUSG00000070738","Dgkd",-0.0880841103782186,6.74697788310285,0.317813824046937,0.57292442807618,227333
422,"ENSMUSG00000005501","Usp40",-0.218507814467951,4.48171283141786,1.28951298634772,0.256137720462832,227334
423,"ENSMUSG00000090124","Ugt1a7c",-0.026674909004262,3.02022220340218,0.008612236940718,0.926060751936623,394432
424,"ENSMUSG00000090145","Ugt1a6b",-0.236206587490853,2.51251163629076,0.521439642012312,0.470228216976712,394435
425,"ENSMUSG00000054545","Ugt1a6a",0.00548462501983611,0.54094340131983,0.000142897710211143,0.990462328655053,94284
426,"ENSMUSG00000081984","Dnajb3",2.41873205728486,-0.791242032446271,8.4214231613364,0.00370825420885004,15504
427,"ENSMUSG00000079429","Mroh2a",0.100807852440473,2.32345607921503,0.0868819090910611,0.768179231599344,100040766
428,"ENSMUSG00000044783","Hjurp",0.0411915459243141,5.7950234919924,0.0451776336502725,0.831677733743414,212427
428,"ENSMUSG00000044783","Hjurp",0.0411915459243141,5.7950234919924,0.0451776336502725,0.831677733743414,381280
429,"ENSMUSG00000099553","Gm29538",0.124659078939217,1.81287201836292,0.117310268539696,0.731970229906672,102636980
430,"ENSMUSG00000049866","Arl4c",-0.00655622493259047,7.00011086931789,0.00177361548357829,0.966407568995437,320982
431,"ENSMUSG00000036206","Sh3bp4",-0.00944453415318532,6.54784437634958,0.00331905703010071,0.954058282107926,98402
432,"ENSMUSG00000055013","Agap1",0.0779997341865032,6.88147177227983,0.245973752705058,0.619924459862987,347722
433,"ENSMUSG00000026301","Iqca",-0.160808229747209,4.04939508064902,0.545829643539933,0.460026724106187,NA
434,"ENSMUSG00000044337","Ackr3",-0.0134221418220118,5.75522143385007,0.00622288719033293,0.937123872670791,12778
435,"ENSMUSG00000034432","Cops8",0.0791757424648924,5.66340940486879,0.224344435122747,0.635749429194877,108679
436,"ENSMUSG00000048126","Col6a3",0.128886829985316,7.62977993864501,0.527771148799161,0.467545424983012,12835
437,"ENSMUSG00000026303","Mlph",-0.0467828352165389,4.96127656151063,0.0659216711658548,0.797370103760069,171531
438,"ENSMUSG00000026304","Rab17",0.587987425538633,0.280730370160147,1.11245046929433,0.291549890591297,19329
439,"ENSMUSG00000026305","Lrrfip1",-0.0156179692593365,7.8276500484717,0.00891930497438032,0.924757996466782,16978
440,"ENSMUSG00000034353","Ramp1",0.151946431711937,4.38392001177806,0.577153450258009,0.447430245539762,51801
441,"ENSMUSG00000034343","Ube2f",0.0623418709612796,5.42303860608342,0.116727230001673,0.732611542352107,67921
442,"ENSMUSG00000083064","Gm7785",0.625438264535322,-0.53700801567627,1.04735883251632,0.306116156529102,NA
443,"ENSMUSG00000026307","Scly",0.152502370648665,4.61437926462285,0.645305852225265,0.421795976481705,50880
444,"ENSMUSG00000026308","Klhl30",-0.393099882052208,0.368055917025752,0.734869730172077,0.39130925908624,70788
445,"ENSMUSG00000047443","Erfe",-1.06352401038892,-0.899108311550049,3.22412076907836,0.0725607525709251,227358
446,"ENSMUSG00000026309","Ilkap",0.147095734345285,5.3534075152656,0.702890704325432,0.401814077136833,67444
447,"ENSMUSG00000100253","1700020N18Rik",-0.532979462652986,1.28554942370588,1.78915129394125,0.181029603506623,67086
448,"ENSMUSG00000067071","Hes6",0.0143322124016026,5.33637560172312,0.00658082132387849,0.935344721851127,55927
449,"ENSMUSG00000055866","Per2",-0.0193086034359482,6.62058842109409,0.00560529712659275,0.940319313863518,18627
450,"ENSMUSG00000034292","Traf3ip1",-0.0173386262434284,6.18515184135413,0.0120090308389666,0.912737933297427,74019
451,"ENSMUSG00000026311","Asb1",-0.143680846375807,5.44590541762596,0.70381613033469,0.401504382452896,65247
452,"ENSMUSG00000007805","Twist2",0.197754958686859,-0.526964529626981,0.0913120832647674,0.762515693674218,13345
453,"ENSMUSG00000026313","Hdac4",0.310290512688518,5.53231865429522,3.20380253482227,0.073467270401176,208727
454,"ENSMUSG00000026260","Ndufa10",0.0528040959098778,5.92826890557848,0.100069576335094,0.751746155703822,67273
455,"ENSMUSG00000073616","Cops9",0.162436712195714,4.8767267716443,0.749494118580875,0.386636443092784,66915
456,"ENSMUSG00000034220","Gpc1",-0.154843383498031,5.40829857803082,0.775728104179314,0.378450829870964,14733
457,"ENSMUSG00000034212","Ankmy1",-0.270402766227184,1.50085021565918,0.468601022447795,0.493631468579082,241158
458,"ENSMUSG00000047067","Dusp28",0.038722404284892,2.72955359275942,0.0158280084588691,0.899882790298766,67446
459,"ENSMUSG00000097251","5033417F24Rik",0.409118525906985,-0.199680838295285,0.5406565382296,0.462160763041029,75995
460,"ENSMUSG00000026269","Rnpepl1",0.0500734676629086,7.01190226692565,0.101733009283141,0.749759784037572,108657
461,"ENSMUSG00000026270","Capn10",0.141627486664353,3.96955830114296,0.421306366874548,0.516285911375211,23830
462,"ENSMUSG00000026271","Gpr35",0.324508599825194,2.95406919464015,1.06415525555564,0.302269377176255,64095
463,"ENSMUSG00000014602","Kif1a",0.167425198594634,5.13342073362256,0.767821821037515,0.380891734003265,16560
464,"ENSMUSG00000034159","2310007B03Rik",0.25237952677326,5.40679307188695,2.07322615384467,0.149904129340322,NA
465,"ENSMUSG00000084989","Crocc2",-0.0303668742117182,3.10822362160569,0.0100773744648737,0.920037783294617,381284
466,"ENSMUSG00000047793","Sned1",0.116976426501276,5.30655993026546,0.237012696079693,0.62637207767856,208777
467,"ENSMUSG00000026273","Mterf4",0.0392094142139021,3.4817262503757,0.0249402981781108,0.874515916689166,69821
468,"ENSMUSG00000026274","Pask",0.166902356492642,1.89511675503155,0.198352067955923,0.656054310225514,269224
469,"ENSMUSG00000026275","Ppp1r7",0.0961203868833406,5.7312568180661,0.336989256081975,0.561572257189188,66385
470,"ENSMUSG00000034088","Hdlbp",-0.0768563887633357,8.56933748595437,0.209592121489286,0.647087282946428,110611
471,"ENSMUSG00000026276","2-Sep",0.0434518782353187,8.33485828892161,0.0733777909542574,0.78648074886571,NA
472,"ENSMUSG00000034066","Farp2",-0.332774029295794,3.95087599081879,2.43205192794194,0.118877199093818,227377
473,"ENSMUSG00000026277","Stk25",0.0545220954699019,6.65987940366798,0.122047163519796,0.726824695093804,59041
474,"ENSMUSG00000100927","Gm28536",0.0949214623694398,-0.256893888228431,0.0314223737327786,0.859301363457367,NA
475,"ENSMUSG00000026278","Bok",0.10575313085446,4.19340509436308,0.250409834592215,0.616786648073814,51800
476,"ENSMUSG00000026279","Thap4",-0.0327452870711159,3.96647971678247,0.0221647396747608,0.881649687081548,67026
477,"ENSMUSG00000026280","Atg4b",-0.0747992540371572,5.71697128704134,0.197310670626243,0.656900408562882,66615
478,"ENSMUSG00000026281","Dtymk",0.141726445640827,4.3122147683844,0.507023546521363,0.476430186535702,21915
479,"ENSMUSG00000026283","Ing5",-0.0370944539336047,5.10581551548126,0.0426336104665222,0.836416704422759,66262
480,"ENSMUSG00000073609","D2hgdh",0.290113726858816,2.74219959463969,0.865663904419769,0.352158526861721,98314
481,"ENSMUSG00000093805","Gal3st2b",0.595292567311416,-0.813558809930916,0.855460608575746,0.355012133795476,100041596
482,"ENSMUSG00000026285","Pdcd1",0.591547711991128,1.80932154076061,2.38625732466492,0.122406372650743,18566
483,"ENSMUSG00000100347","Gm7895",0.684364426304624,-0.753252155926393,1.16181677887832,0.281089074932002,NA
484,"ENSMUSG00000051185","Fam174a",-0.0376630059711864,5.57065459165181,0.0490232875038371,0.824771625445691,67698
485,"ENSMUSG00000103973","BC055308",-0.146838580241677,-0.482248216152559,0.0677880019974595,0.794585098614559,NA
486,"ENSMUSG00000081051","Gm15427",-0.0920762361802109,1.55559881405672,0.0523388516207965,0.819042352976538,NA
487,"ENSMUSG00000040710","St8sia4",-0.0534447587941205,5.99412388630411,0.102744357773669,0.748560826376125,20452
488,"ENSMUSG00000040693","Slco4c1",-0.247735091027575,6.00320065199444,2.3175925534591,0.127917866661657,227394
489,"ENSMUSG00000097814","Panct2",0.0556364472817444,3.18549588681819,0.0390338751151882,0.843381567612339,329217
490,"ENSMUSG00000044768","D1Ertd622e",-0.0222483725992271,5.21869306053671,0.0156982893147429,0.900291740716493,NA
491,"ENSMUSG00000040648","Ppip5k2",-0.0621707568453219,5.37721248341055,0.128701452610966,0.719782234774587,227399
492,"ENSMUSG00000026333","Gin1",0.281641591203684,2.72649771601364,0.814523760341233,0.366786170507576,252876
493,"ENSMUSG00000026335","Pam",-0.122439190633149,8.9942317799191,0.54531498190891,0.460238334108507,18484
494,"ENSMUSG00000089782","Gm3531",0.512590574122487,0.573857298741587,1.20908722145373,0.271512970714586,NA
495,"ENSMUSG00000089706","B230216N24Rik",-0.390448438783427,-0.411367820881062,0.431645692141233,0.511182535144468,78603
496,"ENSMUSG00000089791","Gm3555",-0.286929099710826,0.044846544184339,0.313558428419901,0.575504756322283,NA
497,"ENSMUSG00000100009","Gm7967",1.74085274163545,-0.979607609278302,5.07258993788146,0.0243070405249545,NA
498,"ENSMUSG00000082431","Tdpx-ps1",1.39981388919595,-1.23745321634795,3.1051729583705,0.0780439412412953,NA
499,"ENSMUSG00000047496","Rnf152",0.352103910171892,2.39841515217186,1.02500270040969,0.311335286575939,320311
500,"ENSMUSG00000067017","Gm3608",0.00717455086338931,4.69838941623077,0.00142556527622745,0.969881701058835,NA
501,"ENSMUSG00000056536","Pign",-0.143375542990677,5.45111703376556,0.702022365729752,0.402104983336938,27392
502,"ENSMUSG00000026319","2310035C23Rik",-0.0335945785367093,5.24638212022079,0.0337001693118935,0.8543460463272,NA
503,"ENSMUSG00000026321","Tnfrsf11a",0.229157798195026,3.41901816442447,0.801564549961769,0.370626006116064,21934
504,"ENSMUSG00000099843","Gm7160",0.547700234167375,0.876259584485337,1.54657129056556,0.213642325870958,635504
505,"ENSMUSG00000038866","Zcchc2",-0.255468654123626,5.4349390327836,2.18921376175359,0.138980242920868,227449
506,"ENSMUSG00000101583","Gm20753",0.768551997389684,-1.1956334709107,1.11559944927142,0.290867983366219,626049
507,"ENSMUSG00000044340","Phlpp1",0.00605835201574674,6.13647453895485,0.0012780293714334,0.971482071230585,98432
508,"ENSMUSG00000057329","Bcl2",-0.0496013676598389,5.46517810859847,0.0822029903245161,0.7743338909622,12043
509,"ENSMUSG00000009905","Kdsr",-0.115360889789304,5.79095708269694,0.499858954190645,0.479562103043785,70750
510,"ENSMUSG00000009907","Vps4b",0.00272313226732984,6.77259930727417,0.000306935869489475,0.986022108424602,20479
511,"ENSMUSG00000067006","Serpinb5",-0.534560300482729,0.209090003487745,1.23995338664534,0.265480037542301,20724
512,"ENSMUSG00000059956","Serpinb12",-0.0884142011959791,-1.90521301715162,0.0107802043940734,0.917306033754583,71869
513,"ENSMUSG00000044594","Serpinb3a",0,-3.77903103346088,0,1,20248
514,"ENSMUSG00000073601","Serpinb3c",0,-3.77903103346088,0,1,381286
515,"ENSMUSG00000092572","Serpinb10",-0.0942294319477647,0.554294756886895,0.043050910939219,0.835629439323033,241197
516,"ENSMUSG00000026315","Serpinb8",0.0151529469223581,3.99842933785012,0.0050621880248355,0.943279126833798,20725
517,"ENSMUSG00000047216","Cdh19",-0.567428211546923,1.43077054583713,1.40690567277795,0.235570749075995,227485
518,"ENSMUSG00000038702","Dsel",-0.0795862856134002,4.23982816526857,0.160115907035825,0.68904982643906,319901
519,"ENSMUSG00000026374","Tsn",-0.0127530620388062,6.32715698544494,0.00628661332126157,0.936803418562654,22099
520,"ENSMUSG00000026377","Nifk",0.0380802323539307,4.63065255054338,0.0398088712620079,0.841854743961716,67949
521,"ENSMUSG00000064302","Clasp1",-0.0445824020324563,6.31752363537319,0.0808450260606371,0.776155507290034,76707
522,"ENSMUSG00000026380","Tfcp2l1",-0.136240823048094,4.94262333518889,0.412317984467704,0.5207953265847,81879
523,"ENSMUSG00000048402","Gli2",-0.0173338078762992,2.31476549278503,0.00273907070325242,0.958260863654061,14633
524,"ENSMUSG00000037035","Inhbb",-0.0121027534674405,6.34915384407526,0.00522155233098331,0.942394750507924,16324
525,"ENSMUSG00000004451","Ralb",0.0849286890136391,6.5438698911418,0.264318951211705,0.607168382931491,64143
526,"ENSMUSG00000098923","Tmem185b",0.343255872743689,4.41901405316277,2.92494306484764,0.0872203017016356,226351
527,"ENSMUSG00000026383","Epb41l5",-0.0338506069074495,6.81527109036623,0.044156707492163,0.833562329153427,226352
528,"ENSMUSG00000026384","Ptpn4",-0.0559951643334662,6.03735385652991,0.0930112449611173,0.760383327032147,19258
529,"ENSMUSG00000036975","Tmem177",0.229610397095855,2.67928726832943,0.530725201571983,0.466302129198444,66343
530,"ENSMUSG00000036962","Cfap221",0.367627151479285,1.77579147612003,0.931030446033817,0.33459530740303,226356
531,"ENSMUSG00000050777","Tmem37",0.0375967670640371,4.77420747359488,0.0355694762726415,0.850407337999238,170706
532,"ENSMUSG00000026385","Dbi",0.0451424135741258,6.33594933520358,0.0785354753261204,0.779291987041567,13167
533,"ENSMUSG00000026388","3110009E18Rik",0.511958829126837,1.15105909510903,1.49008504698384,0.222203264794535,73103
534,"ENSMUSG00000026389","Steap3",-0.0052944636884732,6.54925641236764,0.00109688209733377,0.973579523470987,68428
535,"ENSMUSG00000026390","Marco",0.787779453116789,4.69560658746746,9.86608338895774,0.00168353511764637,17167
536,"ENSMUSG00000003721","Insig2",0.0336079378119368,5.43684816845228,0.0379158413336411,0.845612228380195,72999
537,"ENSMUSG00000104253","Gm37174",-0.0343168944047662,-0.970069319354435,0.00289449135373249,0.957094129271059,NA
538,"ENSMUSG00000026339","Ccdc93",-0.0137510468727183,5.36629803596821,0.006149856774396,0.93749315146613,70829
539,"ENSMUSG00000001674","Ddx18",0.0895253110497196,5.00424960920216,0.218143625158462,0.640458037717874,66942
540,"ENSMUSG00000026341","Actr3",0.050639816146303,7.98683915965118,0.0950787806618898,0.757817185689588,74117
541,"ENSMUSG00000026342","Slc35f5",-0.210752365563641,5.65164578726642,1.44499948411123,0.22933202552103,74150
542,"ENSMUSG00000026343","Gpr39",-0.25232613443254,2.3982509060773,0.603564227668723,0.437221334080646,71111
543,"ENSMUSG00000026344","Lypd1",0.00778760114081889,0.0112645075351974,0.000241081066120113,0.987611915375444,72585
544,"ENSMUSG00000049690","Nckap5",-0.074169870108514,7.23583810252528,0.223593347246311,0.636315502818145,210356
545,"ENSMUSG00000104519","Gm37161",0.29801182937358,0.151333898570516,0.28572639154674,0.592972265691283,NA
546,"ENSMUSG00000036155","Mgat5",0.094591050584248,6.28263920147887,0.359618237894281,0.548718332859996,107895
547,"ENSMUSG00000099471","Gm8451",0.0235912452006134,-0.457219429288133,0.0017940805181549,0.96621443529738,NA
548,"ENSMUSG00000026347","Tmem163",-0.127068103354893,4.13546261961484,0.38995833449047,0.532321303712289,72160
549,"ENSMUSG00000026348","Acmsd",0.73570642361328,-0.585559725799806,1.44459423822187,0.229397337319061,266645
550,"ENSMUSG00000026349","Ccnt2",0.00187255367830885,6.19627860280774,0.000117701073284238,0.991343910192858,72949
551,"ENSMUSG00000051590","Map3k19",-0.0335788094537641,3.2516507107184,0.0156253695310388,0.900522380152308,22625
552,"ENSMUSG00000036104","Rab3gap1",-0.0477190309689561,6.0584342556048,0.0890705539008571,0.7653620957295,226407
553,"ENSMUSG00000036086","Zranb3",0.471017358405334,3.70979653192008,3.95016623429039,0.0468667378362088,226409
554,"ENSMUSG00000099760","Gm28800",-0.0721289163259681,-0.780380744686267,0.0140292172638742,0.905715074401666,NA
555,"ENSMUSG00000104164","Gm38248",-0.000467976965605815,-0.115561194609205,8.38816463955006e-07,0.99926924217621,NA
556,"ENSMUSG00000058603","Rpl28-ps1",0.322661245165922,0.278409071792957,0.433389975944538,0.510330209710978,NA
557,"ENSMUSG00000056211","R3hdm1",-0.10863645921731,5.60959518738716,0.407679652191944,0.52314957787511,226412
558,"ENSMUSG00000026353","Ubxn4",0.062456964669354,7.05462582055499,0.153991689211353,0.694749574301382,67812
559,"ENSMUSG00000026355","Mcm6",-0.062858501368547,5.07028956442103,0.116064612947304,0.733342562280825,17219
560,"ENSMUSG00000026356","Dars",0.133791300557705,5.91599069704495,0.655786141590216,0.418051547363573,NA
561,"ENSMUSG00000100078","Gm6170",-0.162894930056259,-1.04256803932153,0.0638769251911375,0.800470025994509,NA
562,"ENSMUSG00000045382","Cxcr4",0.0271989121321686,6.14644020886009,0.0200535060246341,0.887387749938375,12767
563,"ENSMUSG00000042581","Thsd7b",0.161317644360504,-0.637017616385287,0.0753119921520913,0.783753956819585,210417
564,"ENSMUSG00000026401","Cd55b",0.966501732306047,-0.416326037988839,2.59002175874053,0.107538858383668,13137
565,"ENSMUSG00000087691","Gm15674",-0.24351781239276,1.68888715528974,0.438265375058037,0.50796087531351,NA
566,"ENSMUSG00000086825","Gm15675",-0.131726269328954,2.72076288317486,0.178019678036077,0.673080650472852,NA
567,"ENSMUSG00000026399","Cd55",-0.00157993120329357,6.28003794544393,9.56367948284909e-05,0.992197286775014,13136
568,"ENSMUSG00000085526","Gm16083",0.115014797744252,-0.874794827327654,0.0326945538877423,0.856511726031508,NA
569,"ENSMUSG00000026405","C4bp",0.899116678960329,0.0686836067014897,2.64144666330713,0.104108704184518,12269
570,"ENSMUSG00000026409","Pfkfb2",-0.0740108938244226,5.46834627320719,0.150016728643788,0.698519372327237,18640
571,"ENSMUSG00000046404","Yod1",0.163753001131308,4.71878323962371,0.753321473871341,0.385426665707809,226418
572,"ENSMUSG00000042510","AA986860",-0.188765390011947,7.09858147348502,1.33788230719876,0.247407773112037,212439
573,"ENSMUSG00000099556","Gm28857",-0.580439951875219,-0.339123385278018,1.18106403488289,0.277139485634448,NA
574,"ENSMUSG00000100106","Gm28856",-0.264611829104047,0.0601476051817361,0.244171710947795,0.621209188548008,433347
575,"ENSMUSG00000026415","Fcamr",0.117946320513849,1.55837268897812,0.0951216996010606,0.757764241599819,64435
576,"ENSMUSG00000086706","Gm15848",0.4816985239713,0.787166568651063,1.11113629580205,0.291835076394187,NA
577,"ENSMUSG00000026417","Pigr",0.144473335483971,7.41798293417025,0.53757393006712,0.463439911194759,18703
578,"ENSMUSG00000042474","Fcmr",-0.232261013159378,2.67238142610959,0.568846849040679,0.450717512023877,69169
579,"ENSMUSG00000016528","Mapkapk2",-0.00716902507440044,7.67583528401664,0.00175497336537922,0.96658447321732,17164
580,"ENSMUSG00000016526","Dyrk3",-0.0195834686021536,3.04627143184923,0.00477874590642283,0.944887356326252,226419
581,"ENSMUSG00000026427","Eif2d",0.0373235466335296,5.01917904726661,0.042588193585544,0.836502628362829,16865
582,"ENSMUSG00000026430","Rassf5",-0.00688291696858649,5.05417340588767,0.0013882237266194,0.970278596127842,54354
583,"ENSMUSG00000042349","Ikbke",0.257034551196768,3.51045561161839,0.842620723720285,0.358648316673275,56489
584,"ENSMUSG00000026425","Srgap2",0.0290240112300807,6.71889057775591,0.0344028539001295,0.852852516096604,14270
585,"ENSMUSG00000055184","Fam72a",-0.0427611945458857,0.732675730692111,0.00944357990693145,0.922584972514024,108900
586,"ENSMUSG00000004552","Ctse",0.393406944849997,1.87361826735661,1.11350239709237,0.291321870414608,13034
587,"ENSMUSG00000052688","Rab7b",0.0481469340433586,4.53278647532002,0.063081286096939,0.801690500446981,226421
588,"ENSMUSG00000042268","Slc26a9",-0.358051383489915,5.41548557123054,3.76093247637476,0.0524633132961383,320718
589,"ENSMUSG00000042251","Pm20d1",0.0878683869892671,2.40917927657558,0.0696172117848535,0.791894936391074,212933
590,"ENSMUSG00000013275","Slc41a1",0.038114007329112,5.64863345004993,0.0471699041484115,0.828063133552795,98396
591,"ENSMUSG00000026433","Rab29",0.0223420318682509,3.90813251402716,0.0103963623230583,0.918786398077562,226422
592,"ENSMUSG00000026434","Nucks1",0.151604736245997,6.42321006550419,0.926682588042021,0.335726438748446,98415
593,"ENSMUSG00000026435","Slc45a3",-0.0420339879704123,3.93054777335201,0.0355528999411636,0.850441787929454,212980
594,"ENSMUSG00000026436","Elk4",-0.0405551222629238,6.3778589555679,0.0661793984351883,0.796983033509491,13714
595,"ENSMUSG00000059149","Mfsd4a",-0.0325496964640899,5.34387701713228,0.0348580269835077,0.851893468578925,213006
596,"ENSMUSG00000103966","Gm37120",-0.132280028973514,-1.4086736412682,0.0341999396570235,0.853282169966615,NA
597,"ENSMUSG00000026437","Cdk18",0.191790445925324,4.79244448855394,1.059398353236,0.303352446727713,18557
598,"ENSMUSG00000079330","Lemd1",1.80419653287146,-0.940401075913412,5.19712872369815,0.0226242294688241,213409
599,"ENSMUSG00000042115","Klhdc8a",0.111138607394699,3.92817193429672,0.183412151011855,0.668457143108805,213417
600,"ENSMUSG00000009772","Nuak2",0.0744590743769143,4.39837326488885,0.141258709135786,0.707032877817535,74137
601,"ENSMUSG00000100658","F730311O21Rik",0.0623147029733766,0.765532276312558,0.0204560869086651,0.886270612941252,622304
602,"ENSMUSG00000042066","Tmcc2",-0.35697382673648,7.66933966558098,3.96206958289143,0.0465364553051479,68875
603,"ENSMUSG00000042046","Dstyk",-0.179365610106748,5.89722144062715,1.1843330654402,0.276475631719869,213452
604,"ENSMUSG00000026439","Rbbp5",-0.12297185327239,5.32236205197526,0.497891124378693,0.480428212289222,213464
605,"ENSMUSG00000048174","Tmem81",0.0263140859591913,2.54915298275399,0.00640990683844755,0.936188029765027,74626
606,"ENSMUSG00000053024","Cntn2",0.379083538621421,-0.589450230019929,0.33533156515177,0.562536406855074,21367
607,"ENSMUSG00000026442","Nfasc",-0.125115878189028,0.423454241913038,0.0457649569326604,0.830603628124764,269116
608,"ENSMUSG00000026443","Lrrn2",0.154414320612536,1.56262845014993,0.161074611799036,0.688169069015412,16980
609,"ENSMUSG00000054387","Mdm4",0.0833637406649555,6.44149778573135,0.174990086795605,0.67571451057111,17248
610,"ENSMUSG00000026447","Pik3c2b",0.10264375602959,4.79643182685175,0.255858534946029,0.612979781238823,240752
611,"ENSMUSG00000102425","Gm26616",0.0485623594662523,-0.281530936129643,0.00675859844357563,0.934479168511678,NA
612,"ENSMUSG00000046062","Ppp1r15b",-0.0519568432790958,6.95536600372399,0.111308951478077,0.738658806142308,108954
613,"ENSMUSG00000041757","Plekha6",-0.0118244298350143,6.24883285949567,0.00513302885522493,0.942884300445687,240753
614,"ENSMUSG00000101693","Gm19461",0.140215140304153,1.87559633767111,0.151500963851542,0.697105090429169,NA
615,"ENSMUSG00000070644","Etnk2",0.353376795247872,-0.509605302564979,0.366070572373599,0.54515397270886,214253
616,"ENSMUSG00000070643","Sox13",0.0386011548459748,6.32340795730478,0.0548823062413534,0.81477558431118,20668
617,"ENSMUSG00000090553","Snrpe",0.248330892059782,4.42378740838592,1.60386477636854,0.205356374381397,20643
618,"ENSMUSG00000102976","Zc3h11a",-0.267392089378638,4.67235897626965,1.71266371805344,0.190640131131482,70579
619,"ENSMUSG00000094410","Gm38394",-0.331302647801005,3.63196472707889,2.01909937576519,0.155331247294868,NA
620,"ENSMUSG00000051998","Lax1",0.167005418445406,3.11781397376045,0.222810215477725,0.636906967236609,240754
621,"ENSMUSG00000026463","Atp2b4",0.174594071620146,6.61122696178326,1.23578571479493,0.266284797842775,381290
622,"ENSMUSG00000010311","Optc",0.0465374295315172,0.0408083064629395,0.0075139564237805,0.930923425690719,269120
623,"ENSMUSG00000090208","Gm15851",-0.707277869312854,-0.527086715822632,1.6712142302489,0.196095977248817,NA
624,"ENSMUSG00000041577","Prelp",0.0707019059201182,8.81705143839868,0.185729297722314,0.666495113339309,116847
625,"ENSMUSG00000041559","Fmod",0.0819502617753263,4.60388351558983,0.124023430567036,0.724711070443872,14264
626,"ENSMUSG00000020423","Btg2",-0.136592593849343,7.44291190468893,0.684943347525827,0.407889679742823,12227
627,"ENSMUSG00000064246","Chil1",0.132491674763365,9.47053521791186,0.63421761610499,0.425812471917442,NA
628,"ENSMUSG00000042429","Adora1",-0.330809623050307,3.6684362181217,2.01885547944256,0.155356200952323,11539
629,"ENSMUSG00000026458","Ppfia4",-0.183131082510947,1.69553957187439,0.226125338877923,0.634411834488166,68507
630,"ENSMUSG00000042305","Tmem183a",-0.0010376105564371,5.72103590751328,3.91420710610241e-05,0.995008177562277,57439
631,"ENSMUSG00000026456","Cyb5r1",0.148175989623491,5.14159241436891,0.657617036937811,0.417402481480464,72017
632,"ENSMUSG00000026457","Adipor1",-0.0665576683530908,7.64735064095716,0.163947508227082,0.685547842915148,72674
633,"ENSMUSG00000026455","Klhl12",0.126777793061553,4.19433196830505,0.377760430976787,0.538804259494626,240756
634,"ENSMUSG00000042229","Rabif",-0.0946441646516243,4.82122887290465,0.25140596880281,0.616086826949511,98710
635,"ENSMUSG00000042207","Kdm5b",-0.0196468378964473,5.81110155288034,0.0133465069745711,0.908027354825675,75605
636,"ENSMUSG00000026452","Syt2",1.19235526871171,-0.123134006697361,4.35135109268137,0.036979598108258,20980
637,"ENSMUSG00000073557","Ppp1r12b",-0.0758156541477018,7.26584874374278,0.22379216554674,0.636165546002374,329251
638,"ENSMUSG00000026429","Ube2t",-0.130876395576996,0.414343645320187,0.0693367748001994,0.792304893423918,67196
639,"ENSMUSG00000042793","Lgr6",-0.0352883426845751,3.02253980480816,0.0128592851910172,0.909714400301791,329252
640,"ENSMUSG00000097993","Ptprv",0.10946232090512,2.61674289626231,0.116136462589733,0.733263183092199,13924
641,"ENSMUSG00000031506","Ptpn7",-0.00733333927507327,3.6352310698646,0.000967775796960613,0.975182536353059,320139
642,"ENSMUSG00000026426","Arl8a",0.0398309744851316,6.53397118574813,0.0638416519734259,0.800523961684965,68724
643,"ENSMUSG00000026424","Gpr37l1",-0.493371347603718,-0.608655512133419,0.715620485448367,0.397584237584778,171469
644,"ENSMUSG00000079139","Gm4204",0.00318727349171785,3.92256759395166,0.000208783040891447,0.988471506505365,NA
645,"ENSMUSG00000097680","Gm26642",0.583716286055954,0.477712450069153,0.840912437355579,0.359135943634933,NA
646,"ENSMUSG00000003051","Elf3",0.0894105048528002,5.22549203629515,0.24372420338693,0.621529143825852,13710
647,"ENSMUSG00000041926","Rnpep",0.177964359016493,6.08121539947476,1.14626062039493,0.284333302997401,215615
648,"ENSMUSG00000062580","Timm17a",-0.133499508307776,5.49695960923889,0.617803319253654,0.431864759419507,21854
649,"ENSMUSG00000048096","Lmod1",0.0190643906597406,4.37796527043605,0.00939554800253906,0.922781480133758,93689
650,"ENSMUSG00000041889","Shisa4",0.217473987629585,2.20652668054278,0.405666198713972,0.524177408545334,77552
651,"ENSMUSG00000041879","Ipo9",0.0347470226157808,6.5748914933244,0.0485550464987086,0.825596949810375,226432
652,"ENSMUSG00000009418","Nav1",0.142790892268273,6.51062710711117,0.626719207044765,0.428561290218363,215690
653,"ENSMUSG00000090399","Gm38399",-0.0602263595697037,2.071967455333,0.0283966805230892,0.866179602196441,NA
654,"ENSMUSG00000026421","Csrp1",0.0468394930399009,9.03503480053254,0.0664264295149755,0.796612780960763,13007
