ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000037738,ENSMUSG00000037738,Nek5,-0.321757873,3.749472777,4.147507523,0.041695857,0.19943934,330721,Nek5,-0.321757873,TRUE
ENSMUSG00000026749,ENSMUSG00000026749,Nek6,-0.199788761,5.749914346,1.320559323,0.250491694,0.551568057,59126,Nek6,-0.199788761,FALSE
ENSMUSG00000026393,ENSMUSG00000026393,Nek7,-0.116001581,7.327548738,1.412854522,0.234583104,0.534581078,59125,Nek7,-0.116001581,FALSE
ENSMUSG00000017405,ENSMUSG00000017405,Nek8,0.218180614,3.238715854,1.818675177,0.177471055,0.460340584,140859,Nek8,0.218180614,FALSE
ENSMUSG00000034290,ENSMUSG00000034290,Nek9,-0.021112606,7.788192513,0.050408672,0.822353675,0.934943315,217718,Nek9,-0.021112606,FALSE
ENSMUSG00000029111,ENSMUSG00000029111,Nelfa,0.027812608,4.644928645,0.059388989,0.807464288,0.928570175,24116,Nelfa,0.027812608,FALSE
ENSMUSG00000013465,ENSMUSG00000013465,Nelfb,0.013221117,6.169348507,0.020712433,0.885565105,0.962684881,58202,Nelfb,0.013221117,FALSE
ENSMUSG00000016253,ENSMUSG00000016253,Nelfcd,0.174984364,5.117311629,2.587695407,0.107696935,0.352906868,57314,Nelfcd,0.174984364,FALSE
ENSMUSG00000024369,ENSMUSG00000024369,Nelfe,0.036093918,4.682670548,0.082621167,0.773776219,0.912451483,27632,Nelfe,0.036093918,FALSE
ENSMUSG00000020982,ENSMUSG00000020982,Nemf,0.059662631,5.796448227,0.320613798,0.571239008,0.811183793,66244,Nemf,0.059662631,FALSE
ENSMUSG00000040195,ENSMUSG00000040195,Nemp1,0.37296933,3.701604133,5.635423281,0.017601095,0.113475987,72243,Nemp1,0.37296933,TRUE
ENSMUSG00000043015,ENSMUSG00000043015,Nemp2,0.702759802,3.096587185,13.11572384,0.000292828,0.005856213,227094,Nemp2,0.702759802,TRUE
ENSMUSG00000037499,ENSMUSG00000037499,Nenf,-0.080795187,5.20232727,0.391405158,0.531561714,0.783477977,66208,Nenf,-0.080795187,FALSE
ENSMUSG00000032340,ENSMUSG00000032340,Neo1,0.12668836,6.663909185,1.173267463,0.278730881,0.58257052,18007,Neo1,0.12668836,FALSE
ENSMUSG00000036208,ENSMUSG00000036208,Nepro,-0.101295554,3.375782716,0.416120971,0.518878978,0.775038155,212547,Nepro,-0.101295554,FALSE
ENSMUSG00000004891,ENSMUSG00000004891,Nes,-0.677009662,7.817741141,36.07718115,1.90E-09,5.94E-07,18008,Nes,-0.677009662,TRUE
ENSMUSG00000021215,ENSMUSG00000021215,Net1,0.201199415,7.220263564,3.870052218,0.049154992,0.222002334,56349,Net1,0.201199415,TRUE
ENSMUSG00000050321,ENSMUSG00000050321,Neto1,-0.528959153,-0.42401211,1.293879022,0.255334325,0.55749729,246317,Neto1,-0.528959153,FALSE
ENSMUSG00000036902,ENSMUSG00000036902,Neto2,-0.180406906,2.536694323,0.588612045,0.442956335,0.726402588,74513,Neto2,-0.180406906,FALSE
