ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000039887,ENSMUSG00000039887,Alg14,-0.171019348,4.067681766,1.569735186,0.210245475,0.436938287,66789,Alg14,-0.171019348,FALSE
ENSMUSG00000039740,ENSMUSG00000039740,Alg2,-0.062869784,5.122817789,0.300143966,0.583792181,0.776362988,56737,Alg2,-0.062869784,FALSE
ENSMUSG00000033809,ENSMUSG00000033809,Alg3,0.09345915,3.543191952,0.365382202,0.545532187,0.749416637,208624,Alg3,0.09345915,FALSE
ENSMUSG00000036632,ENSMUSG00000036632,Alg5,0.125126511,4.743002088,1.012594619,0.31428205,0.553653997,66248,Alg5,0.125126511,FALSE
ENSMUSG00000073792,ENSMUSG00000073792,Alg6,0.026176857,3.270204933,0.020311833,0.886669607,0.945693546,320438,Alg6,0.026176857,FALSE
ENSMUSG00000035704,ENSMUSG00000035704,Alg8,-0.021081742,2.62599248,0.011738325,0.913723178,0.95796179,381903,Alg8,-0.021081742,FALSE
ENSMUSG00000032059,ENSMUSG00000032059,Alg9,-0.107294799,4.440411808,0.718000768,0.396800478,0.631970014,102580,Alg9,-0.107294799,FALSE
ENSMUSG00000087247,ENSMUSG00000087247,Alkal1,0.165049047,2.561166114,0.378930357,0.538176248,0.74357781,620393,Alkal1,0.165049047,FALSE
ENSMUSG00000079036,ENSMUSG00000079036,Alkbh1,-0.175704867,3.456942555,1.204218905,0.272480083,0.510233216,654309,Alkbh1,-0.175704867,FALSE
ENSMUSG00000044339,ENSMUSG00000044339,Alkbh2,0.173424179,1.24276484,0.344283572,0.557367037,0.758003341,231642,Alkbh2,0.173424179,FALSE
ENSMUSG00000040174,ENSMUSG00000040174,Alkbh3,0.139784053,4.483996671,0.929733667,0.334932141,0.573717725,69113,Alkbh3,0.139784053,FALSE
ENSMUSG00000039754,ENSMUSG00000039754,Alkbh4,-0.183785269,2.953773468,0.97086763,0.32446389,0.563393682,72041,Alkbh4,-0.183785269,FALSE
