"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000027408",880.971578624612,-1.35151726478834,0.262394417292838,-5.1507089164935,2.59503682343436e-07,2.95711459643382e-05
"ENSMUSG00000027338",46.0308833484611,-3.63241741312446,0.620876243384197,-5.85046931949808,4.9018788042072e-09,1.16436881736556e-06
"ENSMUSG00000037014",34.7652455947941,2.05972570004297,0.562947979677876,3.65882066265086,0.000253378565233702,0.00574358804121826
"ENSMUSG00000027442",19.0544009823014,2.33424181716676,0.590392528642305,3.95371164762991,7.69481360074468e-05,0.00245636683997353
"ENSMUSG00000027611",257.159232107101,-1.67947921586585,0.300744511072632,-5.58440521449864,2.34501368782287e-08,4.39429509390363e-06
"ENSMUSG00000078956",155.525490587152,1.16374888983336,0.246160694521398,4.72759833610317,2.27191043600037e-06,0.000159649039596443
"ENSMUSG00000058254",9940.98518814587,1.11241957843933,0.22760830108112,4.88742973413286,1.02160938948013e-06,8.36398421565575e-05
"ENSMUSG00000001131",111.343716333744,-1.62521683150209,0.468130712848012,-3.47171588382784,0.000517143336575201,0.00951103857289069
"ENSMUSG00000091556",36.4239639841619,-1.06842564524242,0.341157406540337,-3.13176740343198,0.0017375747330783,0.0227517064234205
"ENSMUSG00000036502",58.4398780105481,-1.19585640717601,0.379490823051258,-3.1512129794361,0.00162593880526788,0.0216428239548877
"ENSMUSG00000031340",66.1023127099943,1.11440978648644,0.347440421934295,3.20748455312776,0.00133901251191378,0.0188187050111883
"ENSMUSG00000034457",281.03805509504,-1.7400129606296,0.27746940751428,-6.27100831121374,3.58717468066801e-10,1.4755536826699e-07
"ENSMUSG00000033777",463.528859348589,-1.61837298035478,0.416548865648514,-3.88519358427534,0.000102248381424551,0.00299898948300008
"ENSMUSG00000025597",123.092414431741,-1.77016092245587,0.296102101388263,-5.97821127967866,2.25601019909261e-09,6.55993310477533e-07
"ENSMUSG00000031410",24.4490174310905,-1.40444022837797,0.490610550577738,-2.86263763941504,0.00420130739410113,0.0423267916377035
"ENSMUSG00000048355",19.8001480461503,1.28210658428995,0.454635696205569,2.82007461136583,0.00480124845116253,0.0462967725150693
"ENSMUSG00000042750",207.61934722452,3.6212816649225,0.484963366589073,7.46712414670064,8.19664302397658e-14,1.99784139325689e-10
"ENSMUSG00000047844",255.838473901293,2.92212980700865,0.362479009294629,8.06151454864933,7.53549234314409e-16,4.23620261223751e-12
"ENSMUSG00000042425",21.655465654343,-2.28716614711995,0.607777613479731,-3.76316286811743,0.000167777856138482,0.00427012960877014
"ENSMUSG00000057457",175.537474293651,-1.636429681851,0.377204940909275,-4.33830394137015,1.43586493488436e-05,0.000697407178377505
"ENSMUSG00000097804",20.6209820463874,-1.09822131978168,0.393850845005457,-2.78841935648625,0.00529659324154282,0.0496261361214553
"ENSMUSG00000027530",16.7839153467007,1.46053794711869,0.459668363760171,3.17737321570539,0.00148615652708611,0.0204104477437355
"ENSMUSG00000039519",173.388191762959,-1.19184416372016,0.234752682727344,-5.07702041941918,3.8339968275505e-07,4.01617121097137e-05
"ENSMUSG00000001865",532.558762844913,-3.53420414380608,0.538982115041197,-6.55718259507729,5.48338572480231e-11,4.20351364767232e-08
"ENSMUSG00000027690",29.243432514748,4.02931119756903,1.2066549817149,3.33924051085636,0.000840077958947619,0.0134420443810736
