"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000031258",33.3841952599189,-1.59492555906949,0.489745854745411,-3.2566392213745,0.00112739627816485,0.00982850219037013
"ENSMUSG00000031410",24.4490174310905,-1.30853662645064,0.492337945974328,-2.65780169322734,0.00786521582567275,0.0420660153354188
"ENSMUSG00000072966",46.653334342694,1.00407643787598,0.336503327443711,2.98385292503218,0.00284643557085685,0.0194109076838549
"ENSMUSG00000042750",207.61934722452,3.35796609619096,0.485546621381344,6.91584689980501,4.65076466024001e-12,1.70765135348342e-09
"ENSMUSG00000047844",255.838473901293,2.8906375890188,0.362766367867693,7.96831747664398,1.60849211618448e-15,2.51005194730589e-12
"ENSMUSG00000031438",514.73256559054,-1.45559152338009,0.426890901353011,-3.40975063831687,0.000650223011196288,0.00634921371350928
"ENSMUSG00000042425",21.655465654343,-2.31906951416049,0.617689642356779,-3.75442512733764,0.000173739767902964,0.00225620727721977
"ENSMUSG00000041633",854.865986032585,-1.09814408398959,0.192656722032639,-5.70000398845954,1.19804624999586e-08,1.11062445927834e-06
"ENSMUSG00000041552",23.2715404704486,-1.83396692927836,0.43168576335882,-4.24838409079976,2.15318002191151e-05,0.000429855534011887
"ENSMUSG00000057457",175.537474293651,-1.8963578699827,0.380725111259941,-4.98091093520742,6.32856632367351e-07,2.71809020589702e-05
"ENSMUSG00000097804",20.6209820463874,-2.16030949255315,0.466010292834118,-4.63575488733279,3.55637191868845e-06,0.000104876567794268
"ENSMUSG00000027530",16.7839153467007,1.27745749693729,0.468283546317543,2.72795725364018,0.00637278657085995,0.0358974079912555
"ENSMUSG00000082896",40.9727481693437,1.43474330049664,0.406490391777009,3.52958724122489,0.000416208454858328,0.00452541631346641
"ENSMUSG00000039519",173.388191762959,-1.61163527751469,0.241244031479358,-6.68051875783955,2.38097901942346e-11,6.75548683601876e-09
"ENSMUSG00000001865",532.558762844913,-3.13038281537424,0.53763252638136,-5.82253242087841,5.7962551052741e-09,6.13224141815609e-07
"ENSMUSG00000063600",11.1072901814961,-1.92917320658822,0.689583191278887,-2.79759314175047,0.00514849204371967,0.0305000512529878
"ENSMUSG00000027748",6.615835355857,-3.40002595145862,1.20808684398433,-2.81438869100269,0.004887009865568,0.0294636660472074
"ENSMUSG00000027834",53.2119547819147,-1.26528896668023,0.301611571533374,-4.19509424074009,2.72758157254676e-05,0.000519072078531613
"ENSMUSG00000027955",1575.97466479474,-1.22627219400915,0.151629474447877,-8.08729436327817,6.10047059546282e-16,1.03852193064215e-12
"ENSMUSG00000033981",23.4600856462334,-2.78052597710988,0.774904048859908,-3.58821970436311,0.000332943675955749,0.00376737957665756
"ENSMUSG00000028019",165.841273942931,-1.03627154204722,0.226048251865413,-4.58429354571701,4.55523915931222e-06,0.000127111790635201
"ENSMUSG00000015852",270.25853361313,-1.28769579287674,0.263807818148549,-4.88118889695544,1.05448173980433e-06,4.01346037796257e-05
"ENSMUSG00000059994",100.084878329954,-1.13886846914754,0.324382521293917,-3.51088111839303,0.000446624083229877,0.00480936318721258
"ENSMUSG00000042672",22.62104102359,-1.36435015934147,0.425671911792625,-3.20516839740682,0.00134983482535598,0.0111944229139133
"ENSMUSG00000087411",23.1991393932222,1.11430026874561,0.384216743147239,2.90018664886393,0.00372940513522718,0.0238676830356337
"ENSMUSG00000105746",56.05208160921,1.57297167298089,0.340195666658935,4.62372636438629,3.76907006394014e-06,0.000109931093145087
"ENSMUSG00000063767",10.0367096227955,2.21473637336448,0.841034662231412,2.63334731946528,0.00845478393419982,0.0444430509548031
"ENSMUSG00000049128",29.5720735873897,2.44182630450207,0.531915632746099,4.59062707349989,4.41916309111657e-06,0.0001240678381473
"ENSMUSG00000085956",17.6341420695578,1.4219188729109,0.440127446600824,3.23069802597546,0.00123488329509644,0.0105158820300027
"ENSMUSG00000028111",4203.00234906626,-2.15743630806641,0.57460887413661,-3.75461710595422,0.000173606663536253,0.00225604329033996
"ENSMUSG00000050936",60.5548152034076,1.09126461285214,0.285018383413224,3.82875167483497,0.000128794880056445,0.00178922962405948
"ENSMUSG00000074344",16.5820541174383,-1.39569482917908,0.508838310199097,-2.74290437886444,0.00608984161264453,0.0347360262072438
"ENSMUSG00000040724",565.306892094154,1.28947395303098,0.246247054292455,5.23650508931383,1.63645731794051e-07,9.09326401654421e-06
"ENSMUSG00000068744",141.432070088657,-1.56838609549853,0.348720953961726,-4.49753901416164,6.87445492432433e-06,0.000174432307470051
"ENSMUSG00000058952",51.6350973424352,-1.35543525223518,0.495533531168608,-2.73530481184327,0.00623225355451324,0.0353759260569309
"ENSMUSG00000028031",100.692993957864,-1.86920050849664,0.488420864811403,-3.82702837483901,0.000129699568776283,0.00179774546625069
"ENSMUSG00000106139",38.1679176114098,1.30952485727714,0.314455416112055,4.16442137797522,3.12143163921944e-05,0.000578731969069538
"ENSMUSG00000037922",181.263145433626,-1.1708848924534,0.265993823582483,-4.40192511496539,1.07294592082045e-05,0.000245923932843131
"ENSMUSG00000054690",1302.57031545538,-1.07827107717453,0.165753205593225,-6.50528038547092,7.75486000323165e-11,1.68857567930832e-08
"ENSMUSG00000028197",79.1602014479429,-2.64737328076132,0.47552696375199,-5.56724115047669,2.5880411702081e-08,2.04488012461253e-06
"ENSMUSG00000011008",84.02348395464,-1.29720506979801,0.216475931977821,-5.99237549387666,2.06797752182939e-09,2.54769388643271e-07
"ENSMUSG00000028037",359.470175101667,-1.20346095468487,0.287073301496357,-4.19217303877401,2.76295120534282e-05,0.000523144835907478
"ENSMUSG00000039146",72.0517439919478,-1.33339389397075,0.334609658624389,-3.98492350595154,6.75018670319457e-05,0.00106080513180428
"ENSMUSG00000040016",120.149827045595,-1.12136960804503,0.303118747786357,-3.69943995953489,0.000216075748503384,0.0026778520625244
"ENSMUSG00000045573",71.6099213491914,1.92316491072683,0.319002168070568,6.02868915392887,1.65294859901974e-09,2.17979686374955e-07
"ENSMUSG00000085295",22.3300890537209,-2.32667944419497,0.743206332140393,-3.13059690637224,0.00174451431881995,0.0134879335814295
"ENSMUSG00000051279",166.653231087923,-1.59622288634003,0.308883021338375,-5.16772621370925,2.36959080404107e-07,1.26059538058162e-05
"ENSMUSG00000040536",7.15847200011128,-2.94715448379107,1.12284255050481,-2.62472639860868,0.0086718619344345,0.0453221564566622
"ENSMUSG00000028259",22.89878050457,-1.74251780463467,0.447691736957192,-3.89222686234498,9.93282975869151e-05,0.00145087496147627
"ENSMUSG00000028410",6648.71239732235,1.31588168732512,0.220357371402725,5.9715800699048,2.34966691645099e-09,2.82050401778598e-07
"ENSMUSG00000028444",110.183550302898,1.02667700844749,0.272679684741457,3.76513934076513,0.00016645622978235,0.00217823854570531
"ENSMUSG00000028475",175.827270693186,1.11037279373616,0.170065351054069,6.52909476771161,6.61683768927123e-11,1.51366208601984e-08
"ENSMUSG00000014030",334.565917345694,-1.11413726621942,0.281607940496372,-3.9563418000771,7.61062479628182e-05,0.00116150415595088
"ENSMUSG00000028327",105.917897020614,-2.0336257395424,0.487210906143242,-4.17401522400344,2.99277744081669e-05,0.000559308885795743
"ENSMUSG00000028339",1302.2954668568,-1.47057695778827,0.368424047530491,-3.99153358106075,6.564739020504e-05,0.00103827113934086
"ENSMUSG00000045589",22.3374141055845,-1.15499064347316,0.417068387734404,-2.76930757026994,0.0056175576939734,0.0325578413424159
"ENSMUSG00000058046",14.5826761034626,-1.90354926937562,0.718925515388565,-2.64776980178091,0.00810246768966011,0.0430064654071925
"ENSMUSG00000039196",84.3568064468238,-1.32074191679476,0.411897821965579,-3.20647948681101,0.00134369884774794,0.0111841861640043
"ENSMUSG00000061540",11.837309421478,-2.24209266162245,0.618911130686507,-3.62264071601925,0.000291610731806347,0.00341293910237853
"ENSMUSG00000050395",75.6151993729588,-1.24243615507943,0.251402905024854,-4.94201192685741,7.73204845113202e-07,3.18220525925051e-05
"ENSMUSG00000028364",1826.68702017997,-1.98430933925215,0.444264044253502,-4.46650897122767,7.95063296882313e-06,0.000196675763506185
"ENSMUSG00000028351",120.578947996112,-1.12835655890893,0.289997008264659,-3.89092482595256,9.98628706544039e-05,0.00145754646599717
"ENSMUSG00000087659",11.2126063962106,-2.49689164372276,0.636331383401932,-3.92388574389333,8.71320713360953e-05,0.00129907258585965
"ENSMUSG00000044303",233.377901643089,-2.09631645714032,0.494495272041928,-4.23930535975393,2.2421249981255e-05,0.00044242394852369
"ENSMUSG00000006386",6999.11387352127,1.28391117741601,0.179253895236659,7.16252874572645,7.92022530283634e-13,3.80292664156188e-10
"ENSMUSG00000028519",15.6812963792556,-2.09944777014081,0.534299383769153,-3.92934716736991,8.51767922930783e-05,0.00127397812498417
"ENSMUSG00000085873",32.0598229747621,-1.33185603268336,0.331963252906249,-4.01205862704176,6.01915462265551e-05,0.000973356558409733
"ENSMUSG00000028544",43.0796456301724,-1.11597244266401,0.398300450355057,-2.80183575406253,0.00508127359455361,0.0302838731163625
"ENSMUSG00000078597",49.9686072166473,1.45094795335158,0.308606630509082,4.70160978381468,2.58118422031274e-06,8.08805987649359e-05
"ENSMUSG00000042489",67.7758116591726,-1.08029853852902,0.291449304403258,-3.70664304977818,0.000210024628674987,0.00261671403630593
"ENSMUSG00000050493",107.049943096684,-2.25567980041465,0.445054487722144,-5.06832278438435,4.01336397642115e-07,1.90263933727753e-05
"ENSMUSG00000028776",2503.76600388662,1.01044399829669,0.196157123681127,5.15119705741236,2.58829051762037e-07,1.35009270843897e-05
"ENSMUSG00000056529",393.997767190404,-1.12401786034743,0.207164177934731,-5.42573465911448,5.77166470079936e-08,3.91594902852061e-06
"ENSMUSG00000047281",194.990643857556,1.2696787034024,0.34444301655628,3.68617925860877,0.000227646030940823,0.00279901482297955
"ENSMUSG00000036905",1003.68894890906,-1.15027080891211,0.219076140101126,-5.25055265434719,1.51643548221891e-07,8.65755208537542e-06
"ENSMUSG00000036896",1061.23385568792,-1.0253760990922,0.203166727987152,-5.0469686116963,4.48875060105409e-07,2.06020450380733e-05
"ENSMUSG00000036887",1564.20177651758,-1.03148879634526,0.189011741009908,-5.45727366370956,4.83500870956696e-08,3.39102520956371e-06
"ENSMUSG00000041202",418.954130573318,-1.94480105594965,0.234177449647613,-8.30481781604574,9.99727243028312e-17,2.67441319327831e-13
"ENSMUSG00000041193",17.8733683424271,-2.5000494060042,0.640830042072971,-3.90126748414756,9.56903454580839e-05,0.00140651287994355
"ENSMUSG00000028751",6.27291306443954,-2.53056638869054,0.835433570674456,-3.02904560879399,0.00245327643302162,0.0173293302469871
"ENSMUSG00000060572",580.407609456071,1.01214736181116,0.16136473257898,6.27241991254668,3.55479313875075e-10,5.99703210056275e-08
"ENSMUSG00000067916",99.9969437674507,-1.12558084628005,0.248947320069849,-4.52136157145307,6.14431345954034e-06,0.000160920858522171
