"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000044707",65.2645848766146,1.30827787259098,0.340410603692621,3.84323478293381,0.000121423206363865,0.0072875529371053
"ENSMUSG00000086245",29.1174714549588,-1.22878564998812,0.366996019172676,-3.34822609999474,0.000813306293905541,0.0243387227026471
"ENSMUSG00000020334",59.0115966514461,-1.40692852981087,0.375166013278497,-3.75014921398667,0.0001767293754209,0.00922437181576772
"ENSMUSG00000040963",38.0338677019192,1.26195429428267,0.349503964833639,3.61070093978291,0.000305370611776179,0.0130712572781859
"ENSMUSG00000020826",392.434260280641,-1.00504764061413,0.215058266874416,-4.67337366389652,2.96291991235395e-06,0.000595571679641568
"ENSMUSG00000009185",176.207755900146,-1.79530958929074,0.526490223312041,-3.40995807670808,0.000649728660606483,0.0211538105427188
"ENSMUSG00000020684",94.8737075728301,-1.08341044679976,0.244372654313226,-4.43343568798453,9.27431810098977e-06,0.00129265598986109
"ENSMUSG00000035085",80.2420971313024,1.06192995872138,0.300675340270905,3.53181593729832,0.000412716519462632,0.0155722594470765
"ENSMUSG00000060787",14.0865784237653,-2.0219402386344,0.617518987216007,-3.27429646778962,0.00105925415344617,0.0291802051909065
"ENSMUSG00000041324",53.1124172943963,-1.43282510487868,0.372217351915023,-3.84943124630522,0.00011839240860844,0.00718233083158754
"ENSMUSG00000021322",46.3617897094367,-1.33322938581534,0.370373410953846,-3.59968978977672,0.000318597028837442,0.0133660171426454
"ENSMUSG00000039114",498.724838593392,1.06788895223955,0.259369632762698,4.11724742355083,3.83424372090771e-05,0.00336794376839107
"ENSMUSG00000052485",58.5694425095913,1.12142655286953,0.358446501617766,3.12857441154603,0.00175656527537154,0.0410880351860487
"ENSMUSG00000021730",58.0080422318365,-1.22330521027026,0.398936528313658,-3.06641564120811,0.00216641930589676,0.0469020046135415
"ENSMUSG00000037660",19.4490135845449,-2.1063483984733,0.566041732186552,-3.72118923164327,0.000198286778177724,0.0100075170949628
"ENSMUSG00000050671",10.8761939170864,1.59460771601652,0.517554698807289,3.08104190666476,0.00206277614504177,0.045594652275399
"ENSMUSG00000095079",43344.1863006675,-2.07305515620043,0.521676065231326,-3.97383605337765,7.07242536442375e-05,0.00494923044692973
"ENSMUSG00000076612",972.513652825738,-2.67121106067354,0.502431637067431,-5.31656620244843,1.05743760417598e-07,5.40414702861449e-05
"ENSMUSG00000076613",1768.84244310621,-2.39060838201819,0.687964153409877,-3.47490253695516,0.000511038988223508,0.0183634021907564
