"gene","kMEblue","kMEbrown","kMEgreen","kMEgrey","kMEred","kMEturquoise","kMEyellow","Gene.name","EntrezID"
"ENSMUSG00000031883",-0.906180348869379,-0.279569283542138,-0.314718191447597,0.0386463181741895,-0.0838331877874209,0.928670268686287,-0.519577840790495,"Car7","12354"
"ENSMUSG00000031886",-0.905338755457905,-0.23449746465003,-0.0807392750046752,-0.208895904993073,-0.293950871983946,0.939410152311138,-0.562117738610586,"Ces2e","234673"
"ENSMUSG00000031910",-0.846222542205076,-0.358073476377929,-0.349035696739164,0.108434605004304,0.0192370790446606,0.864235127193076,-0.549022392397926,"Has3","15118"
"ENSMUSG00000031990",-0.856851602881628,-0.153373131848331,-0.120017939506406,-0.189544276672103,-0.32367336458398,0.884055382912929,-0.606658317217204,"Jam3","83964"
"ENSMUSG00000032046",-0.92920038922771,-0.149699395508678,-0.464264577988969,0.171113431226224,-0.0476012371393084,0.898253694464023,-0.345710486034287,"Abhd12","76192"
"ENSMUSG00000032122",-0.94954650898543,-0.168726807279874,-0.269779198094426,-0.0224212576766577,-0.177988631306577,0.95990235380313,-0.495507048873671,"Slc37a2","56857"
"ENSMUSG00000032323",-0.875662829042043,-0.307184278275656,-0.294551877252052,-0.00532996354157651,-0.0429175958246644,0.930109268864416,-0.587851332713718,"Cyp11a1","13070"
"ENSMUSG00000032363",-0.936717264465443,-0.246835925735768,-0.372752988650949,0.121601677338668,-0.127545618403785,0.927153910121884,-0.372176598310043,"Adamts7","108153"
"ENSMUSG00000032440",-0.940990442293615,-0.15453123614624,-0.42649605519741,0.0982022689264794,0.0287217321345695,0.94755210219632,-0.556515052439553,"Tgfbr2","21813"
"ENSMUSG00000032492",-0.819151494561225,-0.347036200523347,-0.0336972911228173,-0.308348569857854,-0.351332233628281,0.88191709834291,-0.595641142280407,"Pth1r","19228"
"ENSMUSG00000032537",-0.892618435004007,-0.293982899777242,-0.0554698568320446,-0.256252582299844,-0.284736602242071,0.950987808078216,-0.627006790190829,"Ephb1","270190"
"ENSMUSG00000032595",-0.740616685257325,-0.408476703574415,-0.0607793904237855,-0.200970733769352,-0.166847547206204,0.803769415675543,-0.58090743186153,"Cdhr4","69398"
"ENSMUSG00000032679",-0.914425389284655,0.0124010859471506,-0.314861095045785,0.047634195655341,-0.160407306540933,0.867013934587892,-0.383605707699328,"Cd59a","12509"
"ENSMUSG00000032688",-0.876555723898389,-0.166270885840473,-0.542095398845206,0.367472596067789,0.0962607833552124,0.805248324971187,-0.0699528328494204,"Malt1","240354"
"ENSMUSG00000032740",-0.875063208002803,-0.269016099190537,-0.0877668911431283,-0.159325250295392,-0.239756959348849,0.905096505683835,-0.636817075351438,"Ccdc88a","108686"
"ENSMUSG00000032802",-0.83662660205226,-0.15980227451427,-0.167965382276681,-0.203037085955431,-0.156593635514412,0.903824327655138,-0.652456897028113,"Srxn1","76650"
"ENSMUSG00000032845",-0.893296511051269,0.124902622904717,-0.366103575365733,0.0685362384323616,0.00788337509947044,0.881926836601317,-0.518926513388314,"Alpk2","225638"
"ENSMUSG00000032860",-0.950739823362444,-0.184607360982945,-0.236401328625495,-0.0425401899662879,-0.200913075403929,0.933884889770401,-0.415753771565721,"P2ry2","18442"
"ENSMUSG00000032911",-0.749087369010588,-0.32341530308712,0.00210630177314038,-0.179116836391706,-0.255562933657824,0.804564198967282,-0.63136264104217,"Cspg4","121021"
